state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Gujarat,2022,DR. KANUBHAI V. KALSARIA,Mahuva,Indian National Congress,False,833,DR__KANUBHAI_V__KALSARIA__833.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImFRN0plQjNydTBsdERSQndmdTF5TWc9PSIsInZhbHVlIjoibkcxVkR3UDRtV2pCSHBGanRMUUNPdz09IiwibWFjIjoiOWNiN2M0YTJiNmIyYjBkNzI4ZmRjZDMwN2FkMTdlMGNiNDZhNGYxMzk4ODE5NWU4M2RmN2IzY2IyM2Y1NjA2NCIsInRhZyI6IiJ9/eyJpdiI6IkJYUGhkV2hPMU9tWDRlbExkNEZqb3c9PSIsInZhbHVlIjoiUXJwVnpqbWlaVzRrSnV1QzlLTUVDQT09IiwibWFjIjoiYmQ4ZjdmZGY1NDY5ZGZkNDk3ODAwZWFiNTFiNTE4MzllMTdmZjkwZmIwOWNhZDYwYzhlY2FkNGQxNDg4YTI3OCIsInRhZyI6IiJ9/eyJpdiI6IkpTMWluL1RZV3Y2d09RdXNVeG4wZ0E9PSIsInZhbHVlIjoiRkRFMG5uRXU0UTVlclh5TEQ3b0p4Zz09IiwibWFjIjoiNGZlNjQ5ODY0Njc1ZWNiODExMzk3YjAzNTdmOTUzNjY4MjI2YWFmNDhjZGI0ZjlkMWNjMzg2NTJiYjdkZTMxNiIsInRhZyI6IiJ9/eyJpdiI6Imk4Y2xGdzYveUMzVWFZUnI5RC9UVVE9PSIsInZhbHVlIjoiVUhtc0RzSGZKK2xpWW9kK1J6aEtZUT09IiwibWFjIjoiNWZjNTRkMGEzMGZhNzI5MDQwMDc0YzYwMjdiNThjYmVmNzkwNDE0NDJhNzIwY2Y4MjllMjRmY2UwOTY2ZGFlYiIsInRhZyI6IiJ9/eyJpdiI6IlBJOVF0T0s1dUhROGIxR1cwd29UeEE9PSIsInZhbHVlIjoiVTNiUlBkMEZVcUIzekh6ejBuc09IQT09IiwibWFjIjoiMjM2MTg3YTgzMGZhYjMyMjRmYjY1YmYyYjMzZjllZWRmMzAxZTcxNTI2YjgzMmQ0YjdkZWM4ZDUyNzEwNjgxNCIsInRhZyI6IiJ9
Gujarat,2022,HARSH RAMESH SANGHVI,Majura,Bharatiya Janata Party,True,2283,HARSH_RAMESH_SANGHVI__2283.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InIxcXRzWHB1QTAwZWo0cXNiZFhIOFE9PSIsInZhbHVlIjoiS0NNTlhKYUROOHVVLzk5NDlXdDNSQT09IiwibWFjIjoiZTViNmFhZGJkMTY3ZDk5ODlkZDQ4NTJmNTRjZmFkYzU2YmYxZTRkNmRkMzVhYjM2ZTA4ZDA3MjdiOGM1ZDdjZiIsInRhZyI6IiJ9/eyJpdiI6ImxRMnJqdU1mREdyUjFxWmVMcmNFV3c9PSIsInZhbHVlIjoiREZKSGM2anl5REI0SjNjeExYQ1UxQT09IiwibWFjIjoiNTBiNGQ5ZGI0NGY2NzI1OGE2NDk1ZGRlOTAxZjFmNDQwMTBkZWU1OGRiMmRkY2JmNDE4ZGI3Y2UzNWZmYWE0MCIsInRhZyI6IiJ9/eyJpdiI6ImtFajhNTnV5UXNnSkJQRVZZL0ZhK1E9PSIsInZhbHVlIjoiT0FyUEZqbCs5bG5mZ2dHbDhGbFA1dz09IiwibWFjIjoiNTZjMTJhNWU3ZDRmY2ZkY2VhZGE0NDI1Zjk3OTFlNmJjY2UxMThmMWNlNDc5ZjUwYmFhOTgxNjYzZThlOTJjNiIsInRhZyI6IiJ9/eyJpdiI6InJIN1NnYU9lTjdsYzNtQVBmOEZrbHc9PSIsInZhbHVlIjoienpRZlFkVTl5Y1pKelh3WDVlbGdPQT09IiwibWFjIjoiNTc1Zjk3YWI3YTE1ODU0ZDYxZGMwMTgzZDg4N2I5ZjIyODIwYzNlMzEwMzg5ZTZkNGFlYTljZjc1ZmIzNDEwNSIsInRhZyI6IiJ9/eyJpdiI6IkEvZGVxckVJalpjZGdaZjFoNG51N1E9PSIsInZhbHVlIjoiRXFFOUhyek05bTQ4RFAwUjMxUCtHQT09IiwibWFjIjoiYjYxNDhjMmZiMmY3NTRjZmMwMzRkM2ZmMzExNjhiNzVhZDAyMTE4NDgyZWNlN2RmZThlYjkxMzU1ZTY0NTI5NyIsInRhZyI6IiJ9
Gujarat,2022,JAYANTIBHAI SOMABHAI PATEL (J.S. PATEL),Mansa,Bharatiya Janata Party,True,3861,JAYANTIBHAI_SOMABHAI_PATEL__J_S__PATEL__3861.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Ik9kRUNPTHo5bDNxSG5HV25CbzA5RlE9PSIsInZhbHVlIjoiZmFqK1crVExYdFZrNW9OZWl1bWs4dz09IiwibWFjIjoiMzM0NTRiMzI0NWRkZjJjYmQ4ODdmMWJjODk3OTM5MjgyZGUxNGFmM2YzM2ZlMWFjNmJkYTczZjQyMmY4MTMxOCIsInRhZyI6IiJ9/eyJpdiI6IjYwMmR4UXFxYTJSS1YrdHZrNTNSRXc9PSIsInZhbHVlIjoiNHV6QXZUWldWc1NqYTVYUUhzYkpUdz09IiwibWFjIjoiZDVlYzU1MzQxMWE5ZWZmZWE0NDU2Mjc3ZjYyMmRkNmI2ZTVjYzFiZTBlNjA4ZTViMTc4YWNiMTQ2N2MyMGQzYiIsInRhZyI6IiJ9/eyJpdiI6Iks5dC9keWFZcWV3UGd3LzlOeDhwU3c9PSIsInZhbHVlIjoiNG9OcHFrMHhsQW5kdHVlbE5yeURTQT09IiwibWFjIjoiODhlMTVlNWUwMTBkZGEyMmQwZGZlMWNjZGIxNTA2ZjhkNzYxYzFjZWZjN2EwM2QzM2U5M2U5NGMyYmY1OTU1MSIsInRhZyI6IiJ9/eyJpdiI6Ikk5QmtkMVFUTmZwdkpMVFk0WEhxY2c9PSIsInZhbHVlIjoiRC9PdGJTOVFkZWRDZVJ0RTBpRkJqUT09IiwibWFjIjoiNDVmMTA4OWNlZmNkZDQ5NzZkYzIwYzFhNDg1YzU1MzAyYzAwMDhhYjBjMjY1ZTI5ZmE3YWQyMDRmMWIxM2QzMiIsInRhZyI6IiJ9/eyJpdiI6InArODc0V3RlKzBrbXVJZzRVMTlxaGc9PSIsInZhbHVlIjoiR2hXemF5Z0JlVm4wb2tBOVJpMFJrdz09IiwibWFjIjoiNWVhNzMwMDI4YjYwMDZhOWQ2ODVjOGRhNmZlZGMzMDkzNjFkZmNjZTUyOTlhZGNjYjY1NzlhYTg1ZDI1YjExZSIsInRhZyI6IiJ9
Gujarat,2022,KANUBHAI MOHANLAL DESAI,Pardi,Bharatiya Janata Party,True,818,KANUBHAI_MOHANLAL_DESAI__818.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkpxZWZzSytsMXFuYk9iNjF5VXlPa2c9PSIsInZhbHVlIjoiV1U4TTlFeFNGb2xlbk9TWTV5TzVkZz09IiwibWFjIjoiYTVkOWU2MzllNTIyNWY2MjllNTE2N2Q4MDMxNzg3YmE0MmExZDA1ZWI5YjcyYjhiODgwZWQxZTM4ZmMyMTQ4MyIsInRhZyI6IiJ9/eyJpdiI6IklRWDgyb0VYSW5SRTJKMCtnOEVUcmc9PSIsInZhbHVlIjoiZEhJSzIrdUNmR2NqM0JaRTdEamprQT09IiwibWFjIjoiNWU4MzUwZDNiMmRkMzYzOWNkODdlNGIwY2U0ZmQxZDY4OTQzM2E0M2Q3ZGM4ZjI3YjAwMGFhM2ViYzIyZTUyYSIsInRhZyI6IiJ9/eyJpdiI6IncrMDNQcHVLc3p3UTNWUzNLQWxkalE9PSIsInZhbHVlIjoiUUVUOVA3TzE0dHpWZGZHaTVOLzdZZz09IiwibWFjIjoiNDhmNjNmZDQ3ODk5ODE1ODEwYzVhZDk5ZDRiMGNhM2FhYjQ5OWQ5NmI2MmUzNDJlYTM4OTIyN2M2NGQxMzc5MCIsInRhZyI6IiJ9/eyJpdiI6ImpybTZqNnB3Q1F2bEJ4UGh6RXhjeUE9PSIsInZhbHVlIjoiZWNJeDFTNFBVYXBucGVYK0tjeWVKQT09IiwibWFjIjoiMTlkYTA5Nzc0ZGQ2YWE1YmI5OWJjMTgyNTdiMjEwNTI2NGQ2MzU0ODUzYWM3ODU3MDc0OTAxNDYzYWNlNGZmNSIsInRhZyI6IiJ9/eyJpdiI6IlZRQlBaZS82SEQwSElvZTlrT2lnVEE9PSIsInZhbHVlIjoiQ2ZuVWlxWWhIV3k4YjdsbWxFZkdCZz09IiwibWFjIjoiMGE3ZTU4ODc1ZGQ2OTU4ZjYxYmMyNmFkZjllYjY5Yjg1YTJkYzBhMjFjNTgzMTA4MDlkOTE4NGMxYTk2YmZkNyIsInRhZyI6IiJ9
Gujarat,2022,BAHECHARSINH HARISINH RATHOD,Prantij,Indian National Congress,False,4447,BAHECHARSINH_HARISINH_RATHOD__4447.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkptT1pmZ2RDQk9uM1VGYys3a3dDQlE9PSIsInZhbHVlIjoiVWdUVHk1SU9mV3JxdG1mam1hVDJ0dz09IiwibWFjIjoiYTdjNDg1MzY5MzFhNDk4NTQyOWYwOGJjNGI4MTFlYjM1MjgyMTUwZGY0NzQ0NjJiYTNkZDgyYzY2ZjQ0ZDNjYyIsInRhZyI6IiJ9/eyJpdiI6IlJyVThTVWVRdnI1bFNVaUh1NEtFaGc9PSIsInZhbHVlIjoiRGZRdy9RRFFCQ1N1TytZZFU0aE85dz09IiwibWFjIjoiODdlN2FkNDA4YmVjMTYyZmVmZDdhMzQ0ODFhOWMzOTIwMGE2ZDNhODEwMGVhMTRjOTZkYWM2ZWQ0YjdiZDA1NSIsInRhZyI6IiJ9/eyJpdiI6IlllVGVrVXhKdHB6dTIxT25lQm10bFE9PSIsInZhbHVlIjoia1UrbWw5WHRIK1cvem1udFpITlNqdz09IiwibWFjIjoiZDMwNmI0ZGNmZDA0NWZiNmIwMGE5ZGQ4ZDY2ZjZhODk5OTRjOTkzZjU4OTI0M2Q3NjhmMDhmZDM5MjhiMGI0ZCIsInRhZyI6IiJ9/eyJpdiI6Im03bmFwS0VEd0dzZlRMQTRqN29TMWc9PSIsInZhbHVlIjoiQUhNMm01UUc4WG5TMHIvczJnamxGZz09IiwibWFjIjoiNzYxZWMxMDhmODcxN2M4Y2JhN2NhYzgwYTdkZjJjNWQ2YWZjNThlYTRmM2E1MTk3ZmNiZmQxODMwMWFkNjE1ZCIsInRhZyI6IiJ9/eyJpdiI6IlhXWEJEQUZlNXRVdmlaeVByakVPT2c9PSIsInZhbHVlIjoiaVI0QWhyREpqMXA3aER0WVB4djVkdz09IiwibWFjIjoiYTI2Zjc5OTE2MzBkYjljYTgzMjI1NmQ0NDMwNDc4YmIwMGU3ZmU2YmRlMWRkZTg3ZDAxN2ZlYzJmZmI0NTY0MCIsInRhZyI6IiJ9
Gujarat,2022,BALKRUSHNA KHANDERAO SHUKLA (BALU SHUKLA),Raopura,Bharatiya Janata Party,True,2798,BALKRUSHNA_KHANDERAO_SHUKLA__BALU_SHUKLA__2798.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Im9MZjBuUjJHRWtRSG43bnhRN29yT1E9PSIsInZhbHVlIjoidVBEcUlaSGZNZ1RxdllwUFNSR2lVQT09IiwibWFjIjoiNGZjYmM5NjA2MTVmYjYxY2I2MTY4ZjI0ZjUxNWMzODljNThiYzI0MjY0MGMwZjg3OWE1NjQwMDk3NzJlZGE5OSIsInRhZyI6IiJ9/eyJpdiI6IjFISktBVWZkWThxRFo1cDkySWJtL3c9PSIsInZhbHVlIjoiUlA1N0VVWWhPT2ZKLzNqcVVZWjhZZz09IiwibWFjIjoiMjRhMzg3MDVkNDg4NmVkYTE2YTE5ODMwNDk3OGFlYTI0NWVmNTI3MzQ5YjMyMTYxNmU2MDJmZGE0OWEyM2IwYSIsInRhZyI6IiJ9/eyJpdiI6IjZEVk1nUHJOeDh1NjJSK3FDcElLbFE9PSIsInZhbHVlIjoiOFYyVHMrTzJKN0phL0VXdERPWFYyUT09IiwibWFjIjoiNWExMzdhOWQxNmFkNWE0NDIyZmIyMTQwMDEwMjAzN2UwNmU4NDE0M2JkMGIzMDdkYWI4OGFjOTA2YmJhOTQxYyIsInRhZyI6IiJ9/eyJpdiI6IkhncVl0NC9hcjZKQWxEcEdIcWQ0bWc9PSIsInZhbHVlIjoiU0ozYzUzaHhieFJMNlMrY1BoYllZQT09IiwibWFjIjoiYWJiMWY4MGMyNTA3MjM3MzcyYTZiZjhhYjk3ZjE0MmZkYTk2MmM5NDcwMzQ5MTU1MzIzMGViNGFhZGMzNTY5NiIsInRhZyI6IiJ9/eyJpdiI6IkhGbWVOK0Z0NThoN2cxenhUQWpNNnc9PSIsInZhbHVlIjoieHFGenprUm10SGIxZUdSRmd5NTlZZz09IiwibWFjIjoiNDE0N2NlNjFlOGEzYjIyY2JkODQyNDQwODA3MDU3ZjdmZDJmMWZlNGNmM2NhM2Y1NTA0YzY4N2QzOGVlMWM0MCIsInRhZyI6IiJ9
Gujarat,2022,PRATAP DUDHAT,Savarkundla,Indian National Congress,False,1047,PRATAP_DUDHAT__1047.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkRuMUlNdEJiSDkxMloyU1JJd0pnZUE9PSIsInZhbHVlIjoiMzRCSlVhZGhoV1llQWZUR3dNYzRSZz09IiwibWFjIjoiY2M3NjBhOWI0NTFkOGMzZmIwM2QxYWQ0NjhjODNkMjRlYzUzYjBhMjg3ZTczZjk3NmMzMWE4MWE0ZDhhOWU2MSIsInRhZyI6IiJ9/eyJpdiI6Ii9FeXUrV0toVFUyODFzN2dIM2NYOHc9PSIsInZhbHVlIjoiNjdiaERLZ2pwSCttSjBkemhadHdhZz09IiwibWFjIjoiY2M0YjVkZWFmOWVmYzIwYzc2YzZmYTc5NjhiYTJhMTIwNzZjY2VmMGIzNDEyMjliZWQwMDIxOTQ5OGIzMGE0NyIsInRhZyI6IiJ9/eyJpdiI6IlpHRmZxNGh2Qkw3ck54WmZTUUhLbkE9PSIsInZhbHVlIjoicUVOcE9ZcldyM1AyR0tIU0Yvb0gwdz09IiwibWFjIjoiYWEyZjYwZDI5OTgyNjFlYjJlMzU2YjQ4MTQwMDA0NmE2MzFjOWRkYTIyODU1ZmIxNGQ5MmYyY2Y5ZDM3NTlkOCIsInRhZyI6IiJ9/eyJpdiI6IjFHM1pjZDNxWnhyV3lqY1dXQzI5aWc9PSIsInZhbHVlIjoiYTIvV0pEZmJwZXdvY2xWWE5LcFFVZz09IiwibWFjIjoiMGUwNzI5NTkyMmY5NWQwZTM5Yzg2NGI4N2ZjZDFmYjgwZjI3YzExNjZhYWYwZTAwODExMjc0ZmFjOTg4MjYxOCIsInRhZyI6IiJ9/eyJpdiI6IjQ3ckpLazZnRjMrZGVRNFk4T2NPZHc9PSIsInZhbHVlIjoiUEYzemNaUkJ1REtLQXFaVnlDRjNxQT09IiwibWFjIjoiYTBlYWYxNDRmYjlmZDIwMGRlYjk2MDQ5YjU5ZDkzZDNjODMyOTI3ZmQwNDA0YmEwYzZkNDcwMzI3ZDcwOGZiNCIsInRhZyI6IiJ9
Gujarat,2022,POONAMBHAI MADHABHAI PARMAR,Sojitra,Indian National Congress,False,4473,POONAMBHAI_MADHABHAI_PARMAR__4473.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlM4VGx4WVRua3k2TGJjKzBsRjBiMWc9PSIsInZhbHVlIjoiak50cUs5ZHVxMXQzYnprc1FqOTFjZz09IiwibWFjIjoiYjJkNmJjYTczZGQ1MTBkMzA3M2JjMGViYjYwZDdmNGQ4OTAxZTdmYTk2YTllMjM5MGZmZmZhZWM5NzZjYzk1NiIsInRhZyI6IiJ9/eyJpdiI6Ikw2R0NkMzBRM1RkRHVhMUpUaGozMmc9PSIsInZhbHVlIjoiTHFjaExDUzZhbmNmb0c2WmJVWnNsdz09IiwibWFjIjoiYzM5OGIwNTIzYmM1NmZlYTNjM2I0NGQ0ZmYzYzQzNWQ1ODczYjU0M2VkNDA5NmY5NGY5OWYwMWE0NDkyZmYzZiIsInRhZyI6IiJ9/eyJpdiI6IldtRG15ZHdEdnY1TjRVcVNhZEtER0E9PSIsInZhbHVlIjoidTMyTnpLRzgrUEJMTDZxQ1BMWWpZUT09IiwibWFjIjoiNTRjYTFlYTY0ZjE2MDcwYmNiMDkxMmZkMzdlODgyMDNiNzdhNThkYzg3ZTJmNGRhNzI3NzkxNjkwMTNkYjQzNiIsInRhZyI6IiJ9/eyJpdiI6Iml6dXlmOWwxNjU1RVVDckt5OFp5THc9PSIsInZhbHVlIjoiSU42dFJFb1UrWStmVjRacGdudldhUT09IiwibWFjIjoiYmI1NWRmNGEzMGZmMDQxMWM5YWE2OThiMGM4ZWFmMjE3OGMyMzc1ZjlmOTZlMGNiNmMwNWEyMTI0MTg4YmYyOSIsInRhZyI6IiJ9/eyJpdiI6ImprWVlxajc0Y2V1NHZlUzRZbkZ0NEE9PSIsInZhbHVlIjoiQnUyMUlScU9mc003bU1HRkRmRmtsUT09IiwibWFjIjoiOGVjOTdkNjY2M2IxNzc5OTIxN2U5Yzk1YzAxNDgzZDk3Y2VmOTFiMGY1NjAyMDIwMGExMDFmNTk3ZDk4NzUxZiIsInRhZyI6IiJ9
Gujarat,2022,DURLABHJIBHAI HARAKHJIBHAI DETHARIYA,Tankara,Bharatiya Janata Party,True,1274,DURLABHJIBHAI_HARAKHJIBHAI_DETHARIYA__1274.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlpQeS8rU1h1Ung5UUNZZWJMYTZ3cHc9PSIsInZhbHVlIjoiQUJ1NzBjTmVtazd2ZC9wZ2MvVUgxQT09IiwibWFjIjoiODllYzNkMDM4MTE3M2ZkMjgwY2I2MzA3N2RlMmU4MTcwNzY2NjIwNGUyOWJhMTMwMmJiN2EwYjhiNDkxODI0NCIsInRhZyI6IiJ9/eyJpdiI6IjloR1dKNkE5bmZsMmdaWnB4eitZVVE9PSIsInZhbHVlIjoiR0dwc0VWY09XRnVaOS9yKzh6ejdNZz09IiwibWFjIjoiZDMwYTE3ZjYyYzNhMGZmMzFmMzFhMjlmNGRiNTJiMDM5NmJiZmMyMjgwNTY0NWZlYzUyYTJmYmI5Yzg2MDBhZCIsInRhZyI6IiJ9/eyJpdiI6Im9YVFc0SkVpRUN2dVZOcy9mT2FleEE9PSIsInZhbHVlIjoiSTF3L1hvbTl0T0I2ZG95dExZaWZaUT09IiwibWFjIjoiZGIxMDkzZGU1MTA3YTNjZTQ5MDUzYTlkYjIyYWY5NTQxM2ExNGIwZDg4Mzg0ZjM0MzgwYjM5MTk4Nzk5ZmEwNCIsInRhZyI6IiJ9/eyJpdiI6Ik4vdm9nU1ZESndoSEdMRHRFY2FKSUE9PSIsInZhbHVlIjoib0hQa0pHU3MvL1podHFmdDJuZTdYUT09IiwibWFjIjoiNDU2MmRjZmM2MjZjMTkwODM3NjU0MjdkZDRkYzc3YjM2MTU5ZGQ0NWNmZDUzZmMzOTNiNDE1MTQ1YWZkNTVlZCIsInRhZyI6IiJ9/eyJpdiI6IlNhQzJQU2pGbmdnTldCT3BhdGY4Y1E9PSIsInZhbHVlIjoib2JXdEQ0SVhZNE9VWGRLTTdUdjlJdz09IiwibWFjIjoiYjMyZDQwZjY3ZWY4OGFlYzBhMWM4ZGUyN2U0YzI2YzM0YmVlNDc2MTQzMTczNWRkZTFmYjVmOWJlNDdhNzUzNyIsInRhZyI6IiJ9
Gujarat,2022,GULABSINH PIRABHAI RAJPUT,Tharad,Indian National Congress,False,3483,GULABSINH_PIRABHAI_RAJPUT__3483.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IitaNHBRR1VuRm05YzZzQXdISnZvZnc9PSIsInZhbHVlIjoiMityaGRhemxHWFg0bHhVWWFQcDdNQT09IiwibWFjIjoiODUyMjM2ZDc3NDU5ZGFiZTk2NWZmNWM5YzYxM2JjNzk3YTM2NDUxMTdkMDhiOTI2ZGY1ODgxMWNlYzMxMDQxMSIsInRhZyI6IiJ9/eyJpdiI6ImJtTSs1SUUxRFJqNWZqaWthdE1BSnc9PSIsInZhbHVlIjoiQlZDSWRjR2p5VnluekU3OHN0cDJYdz09IiwibWFjIjoiYzkwZTAyMWYyODRjYzI3MjQ1M2U2NGUzNTU3ZWM1ZGQ5OTg1MWE1YzQzNGM1MjNhNDk3N2M3OWEzYjg4MDhhNCIsInRhZyI6IiJ9/eyJpdiI6Ik50WGxLWHBYL0VzaHVzY1BUMEloZEE9PSIsInZhbHVlIjoidDcxWm9CcHNjOUVTUUZjTDhyT2ZXQT09IiwibWFjIjoiNzgyOTNkYmJhZDZiYTUwZjZlYzVkNDZkYWE0NzkwODY1NGJkODVhZjBiOGVjNjVlYTQ3ZGE2OWY0MjFjNzA1MiIsInRhZyI6IiJ9/eyJpdiI6Inp0QXl5NWRMWkE4SlpNY0MzeE8rRnc9PSIsInZhbHVlIjoiMGIyRXlHZlk3UlQ3TEd2OHhkMGdCdz09IiwibWFjIjoiNGQ4Yzg0NDBlMDU4MjFmZjVmOWEwOGQwNThjZWNjNTU4ODA2MDU3NTllMWY0NTgyOGJhMGE1MGM5Y2ZlMjcyZSIsInRhZyI6IiJ9/eyJpdiI6IjBYZGtjeTJORjU0UTE2QjlrNUpoS3c9PSIsInZhbHVlIjoieVVZZTUrdkd1QUJpbENVWXNUU21udz09IiwibWFjIjoiY2M1NWYzZWNjM2U2ZGU3N2UyZTI3NzZlYzkwM2IxZWEwMmVmNzU3YThmOWVhMjI1ZjAwOGI0MjgyYzgwODNiMiIsInRhZyI6IiJ9
Gujarat,2022,DHARMENDRASINH RANUBHA VAGHELA (BAPU),Vaghodia,Independent,True,1642,DHARMENDRASINH_RANUBHA_VAGHELA__BAPU__1642.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImxPaDBRZm9wVEtUUG5NOUlvTFdEY0E9PSIsInZhbHVlIjoiRzFrYTBpZ2ZrLzhKY0xWNGtIdjl0Zz09IiwibWFjIjoiMmM3NTBhM2FkMTY3MWRmZjdiMDcyZjZmNGFjMGI4MzI3MzA4MjA1YThmMWYzYzFiNjc1NWNmNmE1YzIxODA5NSIsInRhZyI6IiJ9/eyJpdiI6Im1rTE90UGUxRmlrOWJZQ2ZBbGdnaWc9PSIsInZhbHVlIjoiWk4yUWdLVk1raHY1U0tKT3l1cnVJdz09IiwibWFjIjoiYzdkNGYxOTEzMzRiNGE0OGQ0ZmExM2JkOTExNjY0N2JhMTJjMTg4ZjlmMzRhN2Q3NzMyOGE5MmU5MDZhYjRmMiIsInRhZyI6IiJ9/eyJpdiI6Ijh1SUVsVTdHWTdlWUl3N3J3SGE2ZGc9PSIsInZhbHVlIjoiUmxmenJUUDEyRnRDY2xab2pVa09rdz09IiwibWFjIjoiNDFmMmI3YmU3YzhhMTc5MzA3OTFkMzIzOGRmNTk5ZWY0YWU4OTE2YTRiMzliMzkyNDY5YzhkZjExOGZjYjQwNCIsInRhZyI6IiJ9/eyJpdiI6IjQ0RzFPeFAxamdXcWpYemkwY0dvcnc9PSIsInZhbHVlIjoiU3pVdE1LY1J1WnZLTDlFM2VtVzllZz09IiwibWFjIjoiNGFmMGIwOWM2NzczODU3Yjg0NGNmMGUzOGIxZmJiZDI1ZWE1YWY1NzkxZGZiMWI3MWI4NWFiYTUwYjAxMjcwYiIsInRhZyI6IiJ9/eyJpdiI6ImtkWm42SVNzNWlWQmNNY2F4dnBaR0E9PSIsInZhbHVlIjoiREROcmM2ZmoxS0JSbDM3NG1BZUhiUT09IiwibWFjIjoiMDllYTdmYTE3M2MyMGYwMzExYmEwYTIwZDY1MDZhNTE3ZDU0OTA1Mzk4MzUxMmJiZDQ0OGIzNjZhNTJmOTc1ZCIsInRhZyI6IiJ9
