state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Delhi,2020,DHARM SINGH,BABARPUR,Bahujan Samaj Party,False,929,DHARM_SINGH__929.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IjJVeUNrSUZJbTkxMjRFbEducmlTL3c9PSIsInZhbHVlIjoiZTBoUFVQS0dIWlgwRG9LM3ZqMTBVQT09IiwibWFjIjoiYjE4ODBiYWZkYzI3NTE2NjA3NjBhMGViZTQ0Y2QzZWE5Mzk5NzZlNmU3MGI1YTIxZTQxOTI4NjA2ZWZmMzFlYSIsInRhZyI6IiJ9/eyJpdiI6ImJERSt2T1pWS01yckhBS0htV1FyMUE9PSIsInZhbHVlIjoiemR5dTdKUEx1UTBXRmpRY1E1SGFFdz09IiwibWFjIjoiNTkwYzQ3NjZhNWU1NTBkY2QwNTg2NzFhYzBiMmNiMjlkN2U4ZTQ2NWY2YjJiNzI0MWVhNGRhZjc2YTZjZjdhZiIsInRhZyI6IiJ9/eyJpdiI6InZiTGdSYVNmYmpMcWNFYUpyNk5DckE9PSIsInZhbHVlIjoidjNPVmpqTnNGRGVLMno3OUUvRit3Zz09IiwibWFjIjoiYWRjZDNjNjFlZWUyN2MxYzBkOTg2ODU1N2JjNjZkYzVmOGQ1MzhmOTMxYzY5MjY5M2I3MWQyOGNkMTM4N2YyNiIsInRhZyI6IiJ9/eyJpdiI6ImlNYUl6M2pQZGFJZTBxTytBLzJGWkE9PSIsInZhbHVlIjoiN0VySWNFV2Y4NHZRUVBFb3JkUkwrUT09IiwibWFjIjoiZTYyYWU4NGRmNzQzOTg3NTEwYzM2YWY2NWI4M2M4MTMwZTdmN2YwNmQ4MjhjZWI3NjQ4ODgwYTAzOWVmYzY5MyIsInRhZyI6IiJ9/eyJpdiI6IjN3Rmc4aUNraGVsS1FwMm54dTMvaGc9PSIsInZhbHVlIjoiQnp4Z3kvS1ViWmZUMGFBZjVYdXBYZz09IiwibWFjIjoiMzQ2NmJiMGY2ODVhZGQ2ZmZiMDMzMThkY2M4OWNiMGNmODJmYmQwZmM4OTk4N2QwYWM5ZjI1NDI3NDQ1MTAxNSIsInRhZyI6IiJ9
Delhi,2020,PRINCE KUMAR,BABARPUR,Mazdoor Ekta Party,False,863,PRINCE_KUMAR__863.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IjYvcGlVeUpQRG5hcCtVNmpYbERiWGc9PSIsInZhbHVlIjoiNHNYc2tTVm9GSklKTFdjczJ4ZmZlUT09IiwibWFjIjoiZDMxZWVmYTkxYTY4NTdmZGZmMmI0MjMyNmEzOGFkYTQwNzBlZGU3MzkwY2U4NjkyMDc4ODVjYTE0OGMxYzU4YSIsInRhZyI6IiJ9/eyJpdiI6IlpFZDdDdzlPQWg3N1Y5THhuek1MUUE9PSIsInZhbHVlIjoiS0tIYm9EZHFNZGJ6TWRoaUppbWpXZz09IiwibWFjIjoiNjE0NDkzNGRkNWUzNzRkYTY4MzMxMzI2Mzg0NzdiNTIyODFhNDA1MDQ4MDE3YjhkZDA3ZDQ2ZjRlYjRkYmVkNSIsInRhZyI6IiJ9/eyJpdiI6Im9vazVPV0UrSFFudnl3MnNDNVJNdWc9PSIsInZhbHVlIjoiZk5NVStKdEpRMDhZdWw3OCtrUFludz09IiwibWFjIjoiY2IzMzY2NGRmNjBjZDdjN2VjMGQ3NWJmNzhkMDc3NjM5YjIzMTg0ODk1NzlkYzY4MTEyNTQwYjFjODNiZTI4ZSIsInRhZyI6IiJ9/eyJpdiI6IjNKbHVKMTJIV3dtMVVZYUxKY2JHTWc9PSIsInZhbHVlIjoiVkRRSGhRWi9RWllFOEl3LzBJTEtIQT09IiwibWFjIjoiZjFjZWViODAyNTExZDhjMDczZjY5NjExODdhZjg3ZjQwZDIwZDlmMGM0ZjdiNTk2MjBiOTM0Y2YzOGRhZGM2YSIsInRhZyI6IiJ9/eyJpdiI6Ik9qdERYVW5PNk5xZUczdURpTkNBSFE9PSIsInZhbHVlIjoiSzZWOHd0T0h6SEFKVWtFTTdJQjM5dz09IiwibWFjIjoiYjk5OTU2NmY1OTkxYzAxNTkyMjk3ZDkxYzg4MzA2NGM4ZDcxODdkODc1MWI1MmFjZTRlMzQzMjRhNDIzMWE2YyIsInRhZyI6IiJ9
Delhi,2020,DEVENDER SINGH YADAV,BADLI,Independent,False,1280,DEVENDER_SINGH_YADAV__1280.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InBPK2dtZ3ExQ1IwbGM0QjB2enRLZ0E9PSIsInZhbHVlIjoiUWYyL0JJdW5GVDFFK2lJRlB4Sm1XQT09IiwibWFjIjoiYmVkYjQ2NTE1NjU2ODQ0Njc4ODc1NWMzNzhmYjZlZWNjNjc0YWQ2YWY4YWU2MTZmMTIxMGE0M2FkNjZiZjE4OCIsInRhZyI6IiJ9/eyJpdiI6IjVYSjFPd2NBY1hGQ2tYYWNmMGxaZWc9PSIsInZhbHVlIjoiODZXWGF5c0hHdkFwbjFoeWxheU9BUT09IiwibWFjIjoiMTU0NGMyNDJjMmM3YzgxZTBhNDU2OGY4NTIzM2U5NjMwZTE4MDk2OTkwYTg1NDE5ZTc0ZGI1NGIxZjBhYmYwMiIsInRhZyI6IiJ9/eyJpdiI6IjA0ZkY3cHFmeDBLUGtpU0ZTdHNkbHc9PSIsInZhbHVlIjoiN0lHUEdLLzhDOXZNZmpwb0EvVnRJZz09IiwibWFjIjoiZjBlN2RiZjg0Mzk4YjQzYzk2OWMwOWExOTNlMzAyZGQ5ZTE4NGQ2OWU0YzdkNDI5YjExYmRmYzc2YmVjZDdmYiIsInRhZyI6IiJ9/eyJpdiI6ImR6Z09WUHFITjduVFlqSEl0cUxDbmc9PSIsInZhbHVlIjoiUjVPRVhrU3ExSSt5bnFyNVJ6YzQxdz09IiwibWFjIjoiZDNhZDJhMGQ2ZDMyM2E5MzdiZTIwN2FhMTRlNDY1YjdlODNjNjUwMjQwZTQ4OWZjZmNjOWUxOTZhNjg3ODgxYiIsInRhZyI6IiJ9/eyJpdiI6Ik10OTFDcVhVVUFQNWdWYU9paysxUXc9PSIsInZhbHVlIjoiZVZ0aHc4T1o2RVQ4Vzhaa0p0TFE1Zz09IiwibWFjIjoiNzVkZmExNTY5NDZkYTA0NGVkY2ZkM2UwM2I1ZWY0ZjAyNGZmNmQyOTdkZTkxYmVhYzYxZjU0NTExZjM2ODI1YSIsInRhZyI6IiJ9
Delhi,2020,ABHIPSA CHAUHAN,BAWANA,Communist Party of India,False,,,
Delhi,2020,PARDEEP MAURYA,BIJWASAN,National Youth Party,False,37,PARDEEP_MAURYA__37.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkFHU3pMRG5ieXFCRzBPRE5GZGFkWHc9PSIsInZhbHVlIjoiczR1OHM2YWZxWFh5eGFpRDQ5ZWJ6Zz09IiwibWFjIjoiOGNlY2M0MTYwYzg3OTE5YzY0Mjc3ZDdhODdjMmU3OWZkYjdkZmFiN2ZhNTBkMzM0NzA5M2IwZjNiOTJjNTcxNyIsInRhZyI6IiJ9/eyJpdiI6IkhLaXU4enQ3NkVwQzc5empDemZiWEE9PSIsInZhbHVlIjoiKzRvcU1LcGUzTTZva0ptQUZ2b0U2UT09IiwibWFjIjoiMzUzNDZjMzRlMzE1YWNjMTI1ZDZhZmE4MTIzNzdlZmZhYmVkNDhhMTAyNDBmMTYxOWJjNmRkODFjNmFlMzc3YyIsInRhZyI6IiJ9/eyJpdiI6Iit1TUFYV05sU0xWYTNLZUMvcjhvalE9PSIsInZhbHVlIjoiemErY01OaEE4OEh0N1RxYXdZUmE1QT09IiwibWFjIjoiODAyZDk2ZTY2NzYyZGI5NGI1ZjhjYmI4YmU2NzhmNDk2NDM1NDdlMGVhZDRjODcwMTc4OTc2NmIwODc2OTYzOCIsInRhZyI6IiJ9/eyJpdiI6ImQvRWxtR25pTU16dlVXbU0yK3dWcXc9PSIsInZhbHVlIjoicHlMSWdSakE0cTg5WS9zMEFrSEcvUT09IiwibWFjIjoiMGM1NDU1YjRhYzFkMzlhMjBmNmQ5N2YzMTU0MDY1YWRlMzIwNjAwMGI5NzdmYzRiMDliZGE5NjRlNWVhNDI4ZCIsInRhZyI6IiJ9/eyJpdiI6IlBybmtUMDVnWHcwOEdYMEJvT1dvTGc9PSIsInZhbHVlIjoibHBZak5FN0ZpM1hSc0VnTytieHdQZz09IiwibWFjIjoiNzZlYThmZTc3MzRmOTgwMWY1OWIzZmVjMzgyNDNkOTI1NDE3MmNhOWIwNTI2YzBkNjA3MTNlNjE4YzYwNjZjMiIsInRhZyI6IiJ9
Delhi,2020,AMARJEET KUMAR,BURARI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),False,380,AMARJEET_KUMAR__380.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IjNOVGFZVWNlaXV5RGVlQmJzazBpZ2c9PSIsInZhbHVlIjoiYjR6OGlWVnEybzBxeHptT3Vyc21nZz09IiwibWFjIjoiMDhjNTBhNGNkOTdiY2I4M2YyZTk4MzJlZDliZWI0Y2Q0MzE5N2M4ZGVhMmY0M2QxNzg3YTQ1ZWEzNjlkNmI4NiIsInRhZyI6IiJ9/eyJpdiI6Ik1yWjZ4a3RFQTRqeEpNSW8zRzJsTkE9PSIsInZhbHVlIjoiRzlUOHJETFZmRk8rWkQ1SzIrdWhTdz09IiwibWFjIjoiNThhMDVmMGVmNDM3MjgwNDAxNGIyMTgxMzNmYTU0ZjM1MzIzZGJkYTA2ZmFmOWVhOTRjYzc2OTM3NmEzY2QwMSIsInRhZyI6IiJ9/eyJpdiI6ImpkL016N0Q4MnBxczNpVUZkZnV5MkE9PSIsInZhbHVlIjoiMlRuL1pFV2tadTV4T0NJOVNDclBEUT09IiwibWFjIjoiNjFkZWMwM2RiMmFjMDljODhkZjY5NDVhYTM3NWU5ODM0MWIwMDczMWU5MjY5NDdlNGRhNzlkZDYyMjdiNTZlYyIsInRhZyI6IiJ9/eyJpdiI6Im51RDlJWHRMWUdPOUlyREhsMmdKaGc9PSIsInZhbHVlIjoiK1F1bXR4V2QyUjNZWHRrVXNjSU5XUT09IiwibWFjIjoiMDhiMmJkNmQ0MDE2MDc1ODg2MWUzMmNiZTQ2OGM4MGNhNmFlYzNkZTJlMmQxYWY2ZTFjMWYwNjJhMDAwZmI4MyIsInRhZyI6IiJ9/eyJpdiI6IkRPTkV4Q2ZJNDdGWE9RRGl2d3JZTGc9PSIsInZhbHVlIjoiNk9Xdy9ZQ0crcS9TNy9zVWZDZ2pBZz09IiwibWFjIjoiN2Y1ZWJlMTZjM2I5MGEwZmI4Y2FhY2UxMTMwZmE2NjE4NjE5NTIyOTkxZWM1NmZlM2FjMWVlZmRkM2MxMWZmMSIsInRhZyI6IiJ9
Delhi,2020,VIJAY KUMAR SHARMA,CHANDNI CHOWK,Independent,False,1041,VIJAY_KUMAR_SHARMA__1041.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlMrV2ljM2g4RTVxK0VJaDNDNWNFaVE9PSIsInZhbHVlIjoiUVB2bHRSN0NYRWIyazZvNHNTNnR4dz09IiwibWFjIjoiNGQwMzdlNmQzMWQ0MGM1MTk1NTlmY2QzZDIxOGVjNTBjY2E4ZWYxZjEyODZmNWRhZjYyMmNkYThhMzBkMTBlNyIsInRhZyI6IiJ9/eyJpdiI6InhQSW96elZqR2tTdENSU0pmQi8vcFE9PSIsInZhbHVlIjoia2xlV2t6N1J6RE8yOG9lVkU4R1FFUT09IiwibWFjIjoiNmRjNjc4MThiZTJkMmY0NmNiY2M3ZWM3MmJmOThjYTJmMzE0MDMxYTNmOWJlNWJmYzcxNjgzYzM4YjIzNWY1OCIsInRhZyI6IiJ9/eyJpdiI6InNSa3ZEVG94L2dHc1k3cVhKc3BSbFE9PSIsInZhbHVlIjoiNmtEc0xUR1BlTGxaVVpHNktBMVVPUT09IiwibWFjIjoiYWE2MmFmNGVlNTg0NjA5MmNiNjEyNGYwNjIyNmYxOWVmMGVlOTVjMTQyYjQxMTk4MWUzOGZkY2Q1OGI0MTRlNyIsInRhZyI6IiJ9/eyJpdiI6IjJvVzF2Z3pYb2lkOWFLcm4wd3BIMVE9PSIsInZhbHVlIjoiMHlHcFhOTGdkWDVPWkxXajE5QWVFQT09IiwibWFjIjoiZjdmMWY1NzljNTVlMTE2NDI3ZTEzMTZiYjc5YmE1ZjQ5NDEyZGUzMzlhNTQ0NmEzNGZhYjMxMjg5MzBhYTUxMSIsInRhZyI6IiJ9/eyJpdiI6IkU2Mzk2aEZvVWxTalhpNHNCcVJNcWc9PSIsInZhbHVlIjoiaE1SWXVKZDg5UUlMQk1IeE9PT3lOZz09IiwibWFjIjoiYmRkODJjYTVmNTFmMjYzYTU5OWVkZTlmMzI4ZTMzZjU2NzE0YjRlMzUyNDc1MDc4MjFlOWI5ZmU5ODg5NzkxMSIsInRhZyI6IiJ9
Delhi,2020,BIR SINGH CHAUHAN,DELHI CANTT,Independent,False,1100,BIR_SINGH_CHAUHAN__1100.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Ii83akcwRlFUcEtsSlhTUUpENzhJVUE9PSIsInZhbHVlIjoiQm1CZitsOXRINHBlMVJ1NUthcnl3UT09IiwibWFjIjoiM2Q3NzY4NjAxNjA3YTJhMzNmZDcyMjNmMjI4MTUxMGVhYWNlZTVkNTFjNTA1ZDQwZWExNGRlNDBhMGUwZGJkMyIsInRhZyI6IiJ9/eyJpdiI6IlVoZTRZclVySnFRTmxJdXcrTjVWcVE9PSIsInZhbHVlIjoidEJKamJXVDkrUklFUG4zNndXV0hJZz09IiwibWFjIjoiNjIzMjhlZDQ5MzI4MDY2MWQ3ZDM2Y2MxN2UxNzE2ODAwMzQyZDE0M2NjMThhYjM4YzY0Y2YwMzAzODM3MzFiNCIsInRhZyI6IiJ9/eyJpdiI6InZDRU5MZ3ZzNEIzdDV4eW9mb2N1c0E9PSIsInZhbHVlIjoieVcva0FWaS8wSUsxVVJVdmJPV3BHZz09IiwibWFjIjoiMjQyNzhmYjMwNDhhZmNjMmZmYzllYjVmNDc2ZDI1MjVlZDU2ZmVmZDQ3ZjljYTk2OTMyMTE2YjY0ZDc2ZThmYiIsInRhZyI6IiJ9/eyJpdiI6Ik5zUGJ0STNaVE5lRFY1ejVFZDE5alE9PSIsInZhbHVlIjoiSWNocmx5Q3lHMk4zR0JYaThweGxqUT09IiwibWFjIjoiNTM3MTgxMzc3MzhjOTRkMGUwZDdlMzU4MGM5NmRiNTQyZjJiYmMyYmIyNWI2ZjZhZjI4M2Q2NzY4YjBmYjUzNCIsInRhZyI6IiJ9/eyJpdiI6InNqRWNXUy83R3lEenFDTldmM2MyRWc9PSIsInZhbHVlIjoiRktPRmVkRzdTd21JbzRteStqYzBUZz09IiwibWFjIjoiNTE4Nzc0MThlZWZiMDFhNWUyOWFkN2ZiYzI5MDhjMzhhZGFhODJlN2JlOThhODljM2U2MjYyODI4NjZlZjgxOCIsInRhZyI6IiJ9
Delhi,2020,NAGENDRA KUMAR TIWARI,DELHI CANTT,National Youth Party,False,440,NAGENDRA_KUMAR_TIWARI__440.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkxMbnhFcENaN090Z0hvN01SdlRYMXc9PSIsInZhbHVlIjoiRnlyT29meEo4T1RLdE9qMzRrc2Z0dz09IiwibWFjIjoiYjg0ZDJlMTlhZTdmYTljMGI1NjRjNzQxODExMDY4Zjg0M2FhMjVhOGQ4ZmJkMTRmODBmMTExOTBhNzIzYWIyOCIsInRhZyI6IiJ9/eyJpdiI6Im9hRzBqRjAza3ZBYTl6cDN6Q2pLWHc9PSIsInZhbHVlIjoiQmVVV3lYbll5SUJYY1V4N1BBc2VZUT09IiwibWFjIjoiMThhOTcxYjMxZDI4MGM5ZjM4Yjc1MjE3YmJjNTdkNzZjM2I1ZTUzZDZjMzUzMzFhMjAwZmNlYjM3OGU1NGYyZSIsInRhZyI6IiJ9/eyJpdiI6InU2dTJPaGhBRUYySEsrSVExRUNERFE9PSIsInZhbHVlIjoieGFGY2twc05rTDhmS0c2ZDBqYWdXUT09IiwibWFjIjoiZWUzNWFhOWI4Nzg2NzljOThmZGFmNTQ5ODcxZDA1OWNkMGY0ZGE1YzU2MjU3MTQ0NGIyZTJkZDlmYTRjZWZhOCIsInRhZyI6IiJ9/eyJpdiI6IkF4WmMzNy9UQ1A5Zkhldm8yWTV6WEE9PSIsInZhbHVlIjoieGEvYk44RU92K0t1L2cyZ01WaXJOdz09IiwibWFjIjoiMTM4ZmUyYjM1YmVmYjY4M2Y3ZGE0MWRkMzEwNmZkNzRmYmM5M2Y0MzJhYmYxNDQzMDk1MzgzYjE0MmU1ZTk1ZSIsInRhZyI6IiJ9/eyJpdiI6IjYxU1RCZmMzaEhaM3VrekJrdXg2SWc9PSIsInZhbHVlIjoiWHZtNGdGTXV4eW50UFozbkxTeTRrQT09IiwibWFjIjoiNWFlMzNlYWM1ZTFiNmIzZjNhZjY5ZTE0ZjIwYTk4OGVkMmYwM2NkNGFmYTJkMzY2ZDc3ZDY5ZGYzZjYyMTE5NyIsInRhZyI6IiJ9
Delhi,2020,GAUTAM SINGH BIHARI,DWARKA,Independent,False,1438,GAUTAM_SINGH_BIHARI__1438.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImdVcVdPQVcyWVBINm1IK1E0THJHYUE9PSIsInZhbHVlIjoiclg0bE5Tdjk4cmUrNlZLaUI3cW1sZz09IiwibWFjIjoiNGYxMzE2MmJiNWVmZDQ2OGJjNjdmZjk1MGJkNzUwYjFkNjkwZjgzMzY1NWNjZTEyMDY4MDlhOGJmZmYyNzQxMCIsInRhZyI6IiJ9/eyJpdiI6IldwS3Bjbld4MS9wTUszSEZKTFZGMWc9PSIsInZhbHVlIjoieWtmTWVQSTJDWGRiOFVKNTYvOVpXdz09IiwibWFjIjoiZGU2NmQ2YjZjNGRjYzkyMDc1ZjMzYTNiNTUwNjE3YmU4NTg1YmIyZjk3YzVjZjUwZDY3ZjQ4ZmE0MTgxZTdlZCIsInRhZyI6IiJ9/eyJpdiI6IlN4bjUzdFRoMGkvNFpqbmR0WGJmMmc9PSIsInZhbHVlIjoiV1dKTXl6WENDZnNKazFWVGxFU1NWQT09IiwibWFjIjoiMWQzYjYyMzBlZDM5MmZlM2YwNmZhZjJkMzMzNDg4MDE2YzQ3MjA1YzA5NjdmN2YwZWVjMjhiZGMwMjgwNDgwMiIsInRhZyI6IiJ9/eyJpdiI6IkRwNEhYWXBkek1HdTQwVldzV1B0alE9PSIsInZhbHVlIjoiN1hlVi8vTGMzTDZxS1NYT0xUNFlCdz09IiwibWFjIjoiODM3ODcxN2E4NjQxMjVlNzlhYzM5ZGZlNjg1ZWE1MWUyZmU4MjA0NzRlYWQwNzIzMzEyOWI0N2U2MmJiMWM4ZSIsInRhZyI6IiJ9/eyJpdiI6Imx1N1BJcWtkZmhKV3RjUUFSVDdYZ0E9PSIsInZhbHVlIjoiamZZUllnYnN5eElnQ3V0S3dheXlLUT09IiwibWFjIjoiMGU1NDNkZjdlNGQyZDEyMjMzMTU1ODQzOGQ1ZGI2ZDljYjkyZGZmYmFiMzYyOWMwMmY1ZDFjZmE0MmE0MzcwYiIsInRhZyI6IiJ9
