state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Telangana,2023,BALU NAIK NENAVATH,Devarakonda,Indian National Congress,True,8578,BALU_NAIK_NENAVATH__8578.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImxEa09uQ0g3QW1lRk5QUHJGcFh6R0E9PSIsInZhbHVlIjoidlFxKzQxWVNVMnZBNCtEZTl0N1I0dz09IiwibWFjIjoiYTZhYjliZTdiM2M5NDRmMzQ5Yjg1Y2NkM2JlZTNmMTY0YzYyYTBjODkyZGQ1NjIxMzJkN2M1NWI3ZmI4YjZiZCIsInRhZyI6IiJ9/eyJpdiI6Ik5hWEc4cWxFTXFnRzVGTTBVTVBVMXc9PSIsInZhbHVlIjoiT1ltbmE0MDBKUnlHMlVZRG5CL0E3UT09IiwibWFjIjoiZTRiNDYyYmQxZTA0OGFiZTU2YTNlOWFiNTQzYTZhOGE4ZmViNDZkMzg4MDExZWVlYTc0YWM1NzYxZGI1NThmMyIsInRhZyI6IiJ9/eyJpdiI6Inl4SWVwYkQ4MERDMnl5K1lyVDZBa2c9PSIsInZhbHVlIjoiMy84U0M3bTJJb2VEcFp5TENBVFI2Zz09IiwibWFjIjoiZDllYzAwMTQ0MDUzZGY2ZDk1ZWY0ZmM0ZjE3OGYzYzVhNWMzYjM3ZjVjOTBiMjM1NzU2Y2EyY2U1ZGJlMGIxZCIsInRhZyI6IiJ9/eyJpdiI6Im5IOFNINHpzUnhpcERvYU8rSmNTM2c9PSIsInZhbHVlIjoiTnNKKzduNHQ3VlVSaGFodENQbFlDQT09IiwibWFjIjoiNDJjMTI0YTlkZTZkNDM5ZWI4MTJiYjEzZWU5NmU4MDYzMTY0MjI2MWU2MmM1M2ViY2FkZDgzNjU3NmY0Y2NlNyIsInRhZyI6IiJ9/eyJpdiI6IlJOWDR1R0hMbG9PSnJkTlU5RS8xeHc9PSIsInZhbHVlIjoicnFkUzA4elE0UXpYalhSNzlOQVppZz09IiwibWFjIjoiYmVlNTBkNzIwNDIzODM2YWNkNzM0NGExY2YxZGNjZGY4NDc3NjY4NWExZDY2OWExNzU4MDk3YmY1MDc4YzczMSIsInRhZyI6IiJ9
Telangana,2023,CHARLAKOLA LAXMA RREDDY,Jadcherla,Bharat Rashtra Samithi,False,12057,CHARLAKOLA_LAXMA_RREDDY__12057.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlpZLzZCNXd2OWFQRW5yN1pPbGlsdUE9PSIsInZhbHVlIjoiWUZPUmwraExDZm1VdDJkT1dHN3FoZz09IiwibWFjIjoiNGYyMTRlNzliNWQzZDcyMzVjOWMzODY3N2VjMDQyYzkyODMyOGNkYTY3MzA2YmYzZmZlNjVkODhhY2M1YmU1MiIsInRhZyI6IiJ9/eyJpdiI6IlhVaUpxcmJqMjExd3BoZ2hmK3ExL0E9PSIsInZhbHVlIjoiNHZpRmE4M1VscUg0a0VXRlh2eGY0UT09IiwibWFjIjoiZTU3MmFhYjQ0MGJkNDIwZmY3MzQ1ZjZmM2Q0MzhhNTFjNTgyMjcxNGU5OWJkODQxNmE1YThhYjI2YjA1NmMyOCIsInRhZyI6IiJ9/eyJpdiI6IkN2QzBtOXpTSVF1ZDZ6djEvMC8wZFE9PSIsInZhbHVlIjoiZ1YxL21WRlBGQlFrM2hYanViV3M4Zz09IiwibWFjIjoiYWEzYjE5ODEwZDI1M2JiNjRkMzZiNjFjZjY5NTAyNDIwN2E3OGE2MTU2ODZkZDhhYTY3ZTcyYWE0ZWYyNWZhZCIsInRhZyI6IiJ9/eyJpdiI6IlVCOGVETjByQzV4eVc3QnhOOWNQREE9PSIsInZhbHVlIjoiSzd1bUh2SmhJMEdrVHJDRE1PcEp5dz09IiwibWFjIjoiODk5ODBmNmVkYzMyOTMxNmEzMjQ4MGJmN2JlN2Q4ZjEwM2RjMmY3NWM3MTdjMzE0MDU4YjQ5MGY4ZmM5M2IzNiIsInRhZyI6IiJ9/eyJpdiI6IktGT0Nld2hBSTcvK2hBbkdTbGlROXc9PSIsInZhbHVlIjoiOWNxZ1VQdCtVcDdJNkdRL2xoaFVBUT09IiwibWFjIjoiYjY0ODZlN2UwNzFlZjc3ODVhMDllMzYxYTg2N2UxZmQ2YTBiZDQ2MmQ4OGFiZWFhYmQwMTUyZjU0ZGM0ZDAzYiIsInRhZyI6IiJ9
Telangana,2023,BANDI RAMESH,Kukatpalle,Indian National Congress,False,12917,BANDI_RAMESH__12917.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImVGbmZ3L3VadUR0MUhteGtBeitRbmc9PSIsInZhbHVlIjoiY3RjZUpuUkw3NWNKWDBIVUt3bk9TZz09IiwibWFjIjoiY2I3MzJiYjIwY2QwZDljOWQzYzA4ZmRkZGIwMzBkNWM1MTZhMzhjOGNkZmVjNDRmNGJhYWUxODA4OWU1MWZlNiIsInRhZyI6IiJ9/eyJpdiI6Ikt0a1ZpREtBdDNSQVRYc0E4WnJoVXc9PSIsInZhbHVlIjoiaWdWdW52YjV4YW5Sd1ZPcFdDT1Bmdz09IiwibWFjIjoiZjZjZTZhY2MwNjVhYjYwOWJlYTgyNWVmNGYxZWYyODZmM2NiNDgzOTAwYTdmOTQwZWVjNTA4NTM5ODE5YWNiNSIsInRhZyI6IiJ9/eyJpdiI6IkpzK0g4MlE1dGlxL3dtQnlkUE9ORlE9PSIsInZhbHVlIjoiRzJaOTh2ZnlIU1pqVnlidjhTOFZGdz09IiwibWFjIjoiZDc0ZTZiMzBjYTViNTE0Njk2NzMzNzNlOTdjOGZkYmIzMjJiNTE2Y2Y3ODlhYmJjN2RiOWQ3N2Y2ZTNhNDU5ZiIsInRhZyI6IiJ9/eyJpdiI6Indtb1gwa0sxaDBJZG1VdlRHclptcFE9PSIsInZhbHVlIjoiUjh2ZEgwV0RXbVhvaGtzUmxtYzJjdz09IiwibWFjIjoiN2RmOTJiYzgwNjczZGI0NGMzZjU3NmJiZmM5ZjhiNjYwNzkyNDNlNzJiM2U3NTExMzgyMTIxZTVkZGQ4MGM2OSIsInRhZyI6IiJ9/eyJpdiI6ImtnLzFHd3EwQWxsajRJczE4U0lIclE9PSIsInZhbHVlIjoiL25XQld5UmQ3b0tza0FpWEhYSVByUT09IiwibWFjIjoiNTBlOGRiZmY5NDNiMTdmOTM3OTlhNDBlODZiM2Q5OGY5Yjg3Mjc0Y2E2OGI1ZjU5ODE3MWFhZjY5NGY3Y2U5ZCIsInRhZyI6IiJ9
Telangana,2023,DR. MURALI NAIK BHUKYA,Mahabubabad,Indian National Congress,True,11354,DR__MURALI_NAIK_BHUKYA__11354.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InE5aEY3elpFNlJFcFNsQjAzRjVkSGc9PSIsInZhbHVlIjoiNXkrYTVCcHQ2TUhUQStoNlNsbFNFQT09IiwibWFjIjoiM2FhNmRjNTc3NjM0ODBlMTQyZjZmOGViZjYyYzNlNGNiZDI3NjBkNTE1ZDFmMDU3M2FlYmJmOTM4MmQyNGQ0MiIsInRhZyI6IiJ9/eyJpdiI6ImFTdzZLekcwQUlsMnBtQ2lqbWNzdUE9PSIsInZhbHVlIjoiREMxSmtZOWtEOVZ3K3FFVWREQ3NRQT09IiwibWFjIjoiZDdlNGU1ODNkOGQ5ZTBiMDk2YjYxZWYwMzBjNWE4NGNmYTE4YjExNWIzNmQ5YWEyZGFkY2E0NTg3OTRiYTc3NCIsInRhZyI6IiJ9/eyJpdiI6Ik9xcHJUSG1pNGtUeXAybzZKQ09yYVE9PSIsInZhbHVlIjoiR202ME92Q0NJVDEwM0d4U0lxYVloUT09IiwibWFjIjoiYTJiNjJiYThiNmZiNTQ1MDk2OGY2ZWUxYmI5NmVhNzY0NTdmNzFlMTI2ZjJmMzY5NjQ1MmJmM2NkMjcxZjJhZCIsInRhZyI6IiJ9/eyJpdiI6Iit1U05GOFp3RHF6ek5UMHJMRVkva3c9PSIsInZhbHVlIjoibDZSVlcvc2ZXNHRUT2RqT2ZTK1RkZz09IiwibWFjIjoiYTk3MjFiMmFhMmUwZTA1NTZlOTQ2NjcxYzA5MDI3MmVhNWM5NWVkYTUwOWJkMjhmNDdmMWY4YzliYjEwY2I4NiIsInRhZyI6IiJ9/eyJpdiI6InZwVlBsVSswTkVBeFgvSDZlTTlicGc9PSIsInZhbHVlIjoiU0FWR1ZLcVFkNTdaUFRTcmorek9aQT09IiwibWFjIjoiNzk4OTRmYWEzYTYwNGI5OWJhZjcxZjBiYWY0NDk4ZjQ2ZDYwYzE2Njc2OWUzMjQxYjRkY2VkMmFlODE5ZDliNCIsInRhZyI6IiJ9
Telangana,2023,ANDELA SRIRAMULU YADAV,Maheswaram,Bharatiya Janata Party,False,8502,ANDELA_SRIRAMULU_YADAV__8502.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImNoTGF5S2xvMkxKOUhub0NCNUFGVGc9PSIsInZhbHVlIjoicWJQdzNQdmVvSG5keUtuSW9SRTFYQT09IiwibWFjIjoiM2MwYWQ5NTJjOGFiNTZkNjhjMzM4MThiODFiYWMyZmNlNTRmM2VmZGE3MGFjNGIwMzJkYzExYTkxODJkZTE5MSIsInRhZyI6IiJ9/eyJpdiI6Ikg5Tkd3eXJIYktnc1lzZ1BMcCs3OFE9PSIsInZhbHVlIjoiREd1WUcrWXQ3eFhzRHM4WTNqVGNIUT09IiwibWFjIjoiZTNhMDI2ZWVkMzVlYTQwOTQyYTc2MTVlNjI2ZjMxZjRmMGVjYjk5NjU4YTlhM2FiNzZjZThmNDFjZDAwOTNhYiIsInRhZyI6IiJ9/eyJpdiI6Im5NM2hOVzRWUytFNTVNazA2d01PY2c9PSIsInZhbHVlIjoia083eDI3NGdGenArWnprV1RScUJjdz09IiwibWFjIjoiYjIxNDEwYjI4ZTNhNzkyZDdhYjQ5ODRiZDg5MTU1OTg1OGNlNDE3N2Y2NTU4YmM4MDQ1OWQwNzcyYmU0YWExYiIsInRhZyI6IiJ9/eyJpdiI6Im1GaTNZVDBUYnU3amN0UlR0cUxSVHc9PSIsInZhbHVlIjoiL1Ftd3FsQW1wZGgrWE81b1hubDhPdz09IiwibWFjIjoiOGZlMGQ5YTM0ZGExNTJjMWY4Y2YzY2ZlNzJkNDdkZjk4Zjk3OTU0OTk0YTAxOTAzODFkNGQyOWI2NjE5YTA3OCIsInRhZyI6IiJ9/eyJpdiI6Ii8xczlsdDFlZHU4eDR2UkJFTXVXanc9PSIsInZhbHVlIjoidW5ydkJCZHpYNUxJYnBTSGk4aGt6UT09IiwibWFjIjoiYjYyMDU0MDQ4ZmZmMDU3OWI0YTg1ODQwYWJhYTcwYmU0NmZjOTIxYTExMzljOTM5ZDZhOWQ2YjgwYzQ4ZmY3MSIsInRhZyI6IiJ9
Telangana,2023,MARRI RAJASHEKAR REDDY,Malkajgiri,Bharat Rashtra Samithi,True,11780,MARRI_RAJASHEKAR_REDDY__11780.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Ijg4Z1lSSlZsNmVCY2t6NnpUb1JKNVE9PSIsInZhbHVlIjoidVBSRWkxbmg1NWU0cDBXdURiQkpnQT09IiwibWFjIjoiMTdiNDBmNGE1Y2E3YWY2ZmNhOTgzMTRiMWMwZmRmYzA5NDI5MzkzN2IwYzBkYzMxZGZjNzFmMjEzOTU3NGU1OCIsInRhZyI6IiJ9/eyJpdiI6Ik5wZFlMRFdxMVFGcEx5ZEhnZk4zUGc9PSIsInZhbHVlIjoiSGxDYURIU2EvVTZFL3RxV0NodE5JQT09IiwibWFjIjoiMjZiZDZjZDA1ZjYyNTk0NDZiNmQyMGMzYjZjYjE0NjljOTNhODgyZjVjODhhMWE5OTgzOWFjNDkzMmE5YWU1NiIsInRhZyI6IiJ9/eyJpdiI6InI0Z01XdGZEOVFZaHF2cEJlcG9vaFE9PSIsInZhbHVlIjoiWFhEUFJLdkZtUk1KUkxQMWJ5a0QyZz09IiwibWFjIjoiMTNjNjRmMjRmMjQ4ZWMwNjk1ZDIwOWIwY2Y3OGZiNWQ4YTcwNTYxYWU0NDNjYjg1ODY1OTM2ZDczNmU5ZDRkNCIsInRhZyI6IiJ9/eyJpdiI6Ii9Kc1ZNT01CMUFGZitDSzBkNTM3ZlE9PSIsInZhbHVlIjoiS0M4cHdvdll4TTMwOW1mMngzWVJSQT09IiwibWFjIjoiYzEzMWVjN2QwODAxMjc2YWNjODNlYzcxYmFkMWUxZDgyOTg4NmE1NmRiZTE2ODdlYzQ5ZDUzOGE5M2FmOWNmYSIsInRhZyI6IiJ9/eyJpdiI6IjRkdHEvaXFETkxFNTRKMDJXZ0RGNHc9PSIsInZhbHVlIjoiRXhwZXFKRFljN3VFOWhMUjIwK1NZZz09IiwibWFjIjoiOWYzMTk3MGRiNDU3NTMzZjM0NWVlYzgzNjQyNGUxZmRhMTVhY2NhOTQwYjFiMmExMzNhODQ3NWRmM2U2OGE2NCIsInRhZyI6IiJ9
Telangana,2023,MYNAMPALLY ROHITH,Medak,Indian National Congress,True,11957,MYNAMPALLY_ROHITH__11957.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IjV0NHo0SzZidjlSZDc3R0dwS1JNdnc9PSIsInZhbHVlIjoiTjVSSWdoRkc4aERpQWtOaXYvVXhDUT09IiwibWFjIjoiMmRiMGM3MzgwZTk0OGQ0NWQzZDNjM2Y1ZGI5YmFiOTU4MjBlZTZlYzBjMWMyNmRmOTcyODEyMjY0NjRiMTAwMCIsInRhZyI6IiJ9/eyJpdiI6IlY3eVpadk1XcVhQMGxhUllhbW9IVVE9PSIsInZhbHVlIjoiTDNLWEEvTjMreFhjbmoyQ0I0WnJ5Zz09IiwibWFjIjoiNzI3NDdmZjk0MjVjZjJhYzE1YjdmMzA2MGU3NDJkMWQxZGQ3MjY0ZTc3MzExNDU1OTcwMGVlMGY3MjZjZTFhYiIsInRhZyI6IiJ9/eyJpdiI6IjJFbzNxQVR1RHNBaUFXaURGbHowZmc9PSIsInZhbHVlIjoiS1ludUJrRWtIMzYwZ1d0SmdSREtudz09IiwibWFjIjoiOGMyNTQxNmZhMDQ0MDI3MTBiYjU0Nzk0ZWRlODMyOGQ5MGIxOWExNDRlZTRhOTJjNGYyZWE3MGQ0Nzg5NTNjMSIsInRhZyI6IiJ9/eyJpdiI6Imd1NjdLRmJYU0pQQXF4SmU4RnN5ZGc9PSIsInZhbHVlIjoidkRhYVJkSkVCTEdNRUlmV2RFM0hWUT09IiwibWFjIjoiMjdmZDZhYzU1M2Q1MWI1NWI0ZmJmMTZhMDgyZjJhYTIwMmI3NzcxMzNlYzI1YzUyMmNlZTFlZDQ5MDBhNzFjYyIsInRhZyI6IiJ9/eyJpdiI6InFONWdGWFgwYjFDU1VuaExIQzZzMFE9PSIsInZhbHVlIjoiVFVPUHI5L1loQW11QW94aHFxMVErZz09IiwibWFjIjoiMmI1NDg5NTU2ZTY5NjFmMzAzMjI1YzZmNjBkZTcyODljZmY2ODBmNGNmMTI2MzRmZTQ0MmQxMWE5OWExOTYyYyIsInRhZyI6IiJ9
Telangana,2023,DHANPAL SURYANARAYANA,Nizamabad (Urban),Bharatiya Janata Party,True,15693,DHANPAL_SURYANARAYANA__15693.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlA4d0JyTTZlT3FTc3F1RXR6RVMvaEE9PSIsInZhbHVlIjoiTHdZcnVwS2VLV1hDaWxnb2p2bmFMQT09IiwibWFjIjoiYjkzY2Q1YWNiMjIyODhmZmRmODAzMzg5YTg2OTVmMDgyM2EyMWQ3YjAxZGVlOGI3MjYxNjQ0OWQzMTQyOWU3MCIsInRhZyI6IiJ9/eyJpdiI6IlI3VTJoOVpML1FuUFdNOE55UG94V2c9PSIsInZhbHVlIjoiM0lZai85aEs0RUZlekRNUU45dzZzdz09IiwibWFjIjoiOGFjNzhlY2YyOThhNTg2ZDkxMjM2ODc2YmQ0NjQ3ZWQ2NWM0ZTNmMGZkNTYyZGE1YmE4NDczZGZiODc1NWVlYyIsInRhZyI6IiJ9/eyJpdiI6Ijh1VkZENjFNV2RXbDloSlRMemc2c3c9PSIsInZhbHVlIjoiQUo5ZFhLWUtYVFM5NDNrcEtuZUdJQT09IiwibWFjIjoiODNmOThmYzkyMWQ4OWUzMzk1N2RhNGFlNzNkNjllMjdkMTVlZWM5M2Q0ZWE4Zjk5MmRiMzFlMGNkZjgwZTgyZCIsInRhZyI6IiJ9/eyJpdiI6InllT0c3aWJUR2ZCeTNzWS9wVW9VL2c9PSIsInZhbHVlIjoiazVwMnU0bkpQNi9yN3hiMHRwTG52dz09IiwibWFjIjoiYjU1OTY2NTYxZWMwY2FkMGQ4YzNmYzQ0YjhiYzU5MjJkNWNhM2U2OTM1ZjQxN2E4YmVlYjBjMjhjZDc4ZDBjOSIsInRhZyI6IiJ9/eyJpdiI6Iit0cXR5aVhIS2xJd3RVRzlDcEphTnc9PSIsInZhbHVlIjoiU0FPbEd6TXRyOWRJRzlhdkMzL2lCUT09IiwibWFjIjoiYTljNmRhZGViMTZkYzEyMWMyZDNiMThhYzBmYTlmYWNlMjc4ZTE1YThiNDdhN2NhNDUwMGU4MmU1NGMyZGNiNSIsInRhZyI6IiJ9
Telangana,2023,LASYA NANDITHA SAYANNA,Secunderabad Cantt.,Bharat Rashtra Samithi,True,13971,LASYA_NANDITHA_SAYANNA__13971.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkJURS9TbDErU0JaWE1MUnZ2S2h6Tnc9PSIsInZhbHVlIjoiSGhGcWRGUGl5MmUyNzFxcFdubmRKZz09IiwibWFjIjoiNzg5NDVjMGE1MDM0MTM5MWJiYWRkYTU1YzYzNTgyNmFmMzQ5NGMyMWM4NzE4YjdkMDA4MmY4NDg1YTEyNzFkYyIsInRhZyI6IiJ9/eyJpdiI6InI0RjNSb3NkaHRhRm1JaWNjb29Rdnc9PSIsInZhbHVlIjoiYnZtNVlZWjE5SGYxcXlMMHdyQ25sdz09IiwibWFjIjoiMmNlOWZkMGY0ZGJlYTE4NTRjMDU2ZWUwNDU1Zjc4YjIwYTBjNjhkNzAyMDhiNmIyNjJhNTNiODJiYWJhZThmMSIsInRhZyI6IiJ9/eyJpdiI6Ikl3TnhMRDh6emJoL1dLSnNjai9ZZkE9PSIsInZhbHVlIjoidXRFdENkaWpOK2dMRjhlaHcyaWcwdz09IiwibWFjIjoiODk5YzhiMjVhMWZhMjQwYzhkZGM0NTJjYTI4NTFmZjIyNGQ3OTIwN2E0NmM1ODBlMjgzYjk3NDUxYTgwMTJmNSIsInRhZyI6IiJ9/eyJpdiI6Ik9Ra3pZbUp1WlZBUnZ2NS9VRFFEWkE9PSIsInZhbHVlIjoiN21EQjhxMVArc25TOVJtYlRiRGsxdz09IiwibWFjIjoiMGE2NzMwZDczZjVhOWExYjIzZTRhNDE0YTExYTUzMzBjNmEwZWJlNzE4ZWQ3OGVjMDI2Y2IwMWZiZTQ4NWFlYyIsInRhZyI6IiJ9/eyJpdiI6IlBZa2ZENVV2TEJZSVpTTUpGTUdnbkE9PSIsInZhbHVlIjoiL0ordEdPckxWS0w2SGV2K3JUbHoyQT09IiwibWFjIjoiZTJlNWIyZGYyMDAxZGM2NDgwNGI2OTJlZGFmM2RkMWE4NjBjZGQ3NWY2MDdhMTY5ZTFkNTliMGM0YjFiODQyMCIsInRhZyI6IiJ9
