state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Jharkhand,2024,DHANANJAY SOREN,BORIO,Jharkhand Mukti Morcha,True,1708,DHANANJAY_SOREN__1708.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Ijl5UWhqc3ZxcEZQSkVqQlRDZWJlbFE9PSIsInZhbHVlIjoiWER0Y29Mck1WM1pOcW9Hc1NLQW9mdz09IiwibWFjIjoiNWQ0NmM1YzVhYTY5ZWQ0NTZkNWNlYjJiMmE4OGU5YjAzNzU4ZjI0MGMwNmFlNzdhNzI1YTdmNTc5NzU4MDdiNCIsInRhZyI6IiJ9/eyJpdiI6IlpLK3JiYlJDdE9IRTJrZWdnc0FkMWc9PSIsInZhbHVlIjoiUkpRMzRid2FEZlR5WS9JdGRBWHN0UT09IiwibWFjIjoiZWNjZmExM2Q2NmY3YmYyNWU5NTQ5Y2JkMzVkOGQ2NzFhZTEzMTNlNjg3NzcwYzNlYWQ1ZmRhZjUzN2U4N2Q1OCIsInRhZyI6IiJ9/eyJpdiI6ImZod1dwbHZMb3pqYjk2UHZJek9rZlE9PSIsInZhbHVlIjoiWC92WlgweXV1VlBSTzBrOU9xM1J6QT09IiwibWFjIjoiMmNhNTAyMDg4YzQzZjllMDdkNzYyNzhkOGQ3MGM1NDliNGNiZWNkMjA1MjYwNDNlMmM1OGFlY2NkMzRiMzkzNSIsInRhZyI6IiJ9/eyJpdiI6ImR2Rk5iVWd5OXI0SEljWS9xWVg5OUE9PSIsInZhbHVlIjoiS0lIUGJYclc5RXk5c1c1OE5BVlJBUT09IiwibWFjIjoiYzA4MTE5YjRiMWQ3NjUzMjI5YzQ3YWM4MDA2ZmIzMzMyNTU3MWJiMWRlMTE1NTBkNjBjZmYyOGQ2OGVjMGIwMiIsInRhZyI6IiJ9/eyJpdiI6IjBvd3l2ZDdpZy9aM0JQRDJ2RzAwVlE9PSIsInZhbHVlIjoidkordlNsVCsxMUxGbThnS010dEtGUT09IiwibWFjIjoiM2E0MDU4ZDk0MDlmNGY4NTlkYjg0NDZkNDQyMWFjOTQyN2I1Nzg3NTBiNGZkZGY0OWJiOTJhNjZmNTBjOGJlYSIsInRhZyI6IiJ9
Jharkhand,2024,RAJ SINHA,DHANBAD,Bharatiya Janata Party,True,2267,RAJ_SINHA__2267.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkpqMTJHSjJOOTBndTFRL0hSQWU1WWc9PSIsInZhbHVlIjoiWlRFcmhta2RXaFNDNk9QRHJ2OGd0UT09IiwibWFjIjoiMGFkMGFhY2EyNTM2OWZjM2ZiMjhkZDM3YTk0NGMxOWVjMjVjY2JjNjZiZTQwNjAwODA2ODk5MjRlNDFmNzhkMiIsInRhZyI6IiJ9/eyJpdiI6IkZkeTA4eERNbmMwMGpwaGVnT1hGUkE9PSIsInZhbHVlIjoiQzcwOS9sRFhMVzU5aEhiSGZZTnFHQT09IiwibWFjIjoiODhmMDlmZWVkYjAzNzZiZmY5M2YwOTQ2YTk4MTE4NzE4NmQxMDg2OGU0YzAwMzUwMTA0YTkyNjdmMmU5ZTM0MyIsInRhZyI6IiJ9/eyJpdiI6IlZpdkNyT3BKdHF5Q2lWNTlEOTI0ZEE9PSIsInZhbHVlIjoiRGtmdXFCWlRVblQ3bStMeW9qS1kzZz09IiwibWFjIjoiNjJlNmFhNGUwMjY3NTZkZmNiNjRmNmViOTc0ZjFmODk2MzEzMDg5MTM4OGEwYzU2YzFkYTc0ZjNkMjU1OTVjNSIsInRhZyI6IiJ9/eyJpdiI6Im9xcU9HN2dGdk1jRE41UXFIMjgxcFE9PSIsInZhbHVlIjoiZFRzRXUwMThVWkdqYWNieTFBZmtVZz09IiwibWFjIjoiYTQzMjllYjk2ODM0OGJhYmE3OWQwNDFhOTk2Njg0ZjY5YmRiZDg5N2E5YWVmZjRlMDE1YjdkYzgwYTQyYmJhYiIsInRhZyI6IiJ9/eyJpdiI6ImErUStUK0NINXozZWMxRFdLQjQ4V0E9PSIsInZhbHVlIjoidlo2VDNkeVYxUFZ3VHVpRWxuZUJydz09IiwibWFjIjoiZDMxMmMyNDk1MmM1YjdhNDM3N2IxMzA2NzFjMjM5Zjg5MmNmMDk5YjU5YzFlOGFkMjJhNmJjMzJkZWI4ZjAxMSIsInRhZyI6IiJ9
Jharkhand,2024,SANJAY KUMAR SINGH YADAV,HUSSAINABAD,Rashtriya Janata Dal,True,1612,SANJAY_KUMAR_SINGH_YADAV__1612.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IlVrVzk4a2hDLzJrZ3RlNW8xaE5HV3c9PSIsInZhbHVlIjoiQlRHZytvajBnRUFuVEF0TFJRYTVjQT09IiwibWFjIjoiYTZlNjhkYjE5MjJlMmQ3YTE3ZmQ2ODYyNWUzNzU2OTMwMzMwZjBhNDAwMjhjNmNiMzJlYTFkOGRiYTQ5MmJlNiIsInRhZyI6IiJ9/eyJpdiI6IjNyYlJQS3BwdGpBRUk4MzBvUzJoZmc9PSIsInZhbHVlIjoiaytFckZCR1laVTdtdG9vdHplT2pEUT09IiwibWFjIjoiNGMxZjU0YWI1MmNmYTk2MDI4YmIxZWE0ZTY5ZTY3MmFjZWY3MjdhNTRkZTBjZDNmNjFhM2ViZDg2YzZmOTYxMCIsInRhZyI6IiJ9/eyJpdiI6IlFFdUtkNFdlK0xtV0xuZkhUVUN1U0E9PSIsInZhbHVlIjoiZDFjY0pORjFRRVB4Rm9sNEQwQXcvQT09IiwibWFjIjoiYWJjZjI1Yjk0ZGMxZjhlODY5NDkyODQ4YTE2OWY1YTQ5MzAyOWU1Mzc2OWVmZWRiOTFhMTJkN2Q5YTRlODk2MiIsInRhZyI6IiJ9/eyJpdiI6IlBMY3NvM1FSdHNWenRmanErd3NhS2c9PSIsInZhbHVlIjoiTHc1RmZuQWE4aTlGSjZiM2xVa3ovZz09IiwibWFjIjoiZTMwZGEzZWYzNWJmZDQ0ZGY2MWM4NmYxOTMxMmZlYzEzNmQ3ZDdjNGEwYTljMzRjOTEwOTM4MmQyN2I4MmJkZSIsInRhZyI6IiJ9/eyJpdiI6IkdncUU1NU1SU3hjcU1mLzN2U1VGaHc9PSIsInZhbHVlIjoiem5JNU9HbEU0VTNENnRpd0Q5SDNWUT09IiwibWFjIjoiYjZkYzNjMzAxY2Q5MmNjZjcxZGY1YzJjNjU5NzA4YzNlODdiZjQwODQ2OWVhNWQyNmI4MmZkODIzMWI3ZTE5NCIsInRhZyI6IiJ9
Jharkhand,2024,SURESH MURMU,JAMA,Bharatiya Janata Party,False,12243,SURESH_MURMU__12243.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImQyYi9DOFJaZmJXcm9raUpMR0F1R2c9PSIsInZhbHVlIjoiMy96NTNuZkdsSEJwN2QrRmJMK2d5Zz09IiwibWFjIjoiZmE1NTRiODExNWZlYmJiMTNjNzAzN2UxOGM5NDA4NDkzY2RjM2YxNTFiYmY0OTZmYzU0YWNkZWQ1MjJlMjc2ZiIsInRhZyI6IiJ9/eyJpdiI6IlJqL29sMDJsdUhCOG5RbnF5U1pkNUE9PSIsInZhbHVlIjoibytVd0dPMnE3SU5zZnQyZzNmazFHQT09IiwibWFjIjoiY2M2NGJjZjlhOGRkOTk3NzliZmNhZjBlZmVlNDFlMzRkOTAyNjExMzk1YmVmMmVhZDNkMjg3NTgzZjQ0ZjA4NyIsInRhZyI6IiJ9/eyJpdiI6Im9GWlFiQUtsd28vZW5kQTQveVBBbUE9PSIsInZhbHVlIjoiOWsrZ2plQVFxSmdiaDZyZHVCZVRwUT09IiwibWFjIjoiNWE5ZDFmZjU3MDgwNWNhYmYwOWYwNzA5ZTk1ZmNiNDNkOGZmZWFiNzQ3NDUzMzlkZWEyNGQzNWI0N2UyYjE0ZCIsInRhZyI6IiJ9/eyJpdiI6IlBkc0lvazlPWmE0WmVncmkxb0h4V2c9PSIsInZhbHVlIjoiZnNOQzBQazc0M1dIZHA4UHZnME02dz09IiwibWFjIjoiN2Q1MjRmZTgyNGU2YzA2NzIxNmMxZGJiMDI5NGVhZjAyN2I4YzI0YjBmMmNjNjFjMTJkNDA3ZTQ0OTJkMTFmYSIsInRhZyI6IiJ9/eyJpdiI6InY0THhIMzdROXI0SHIrR0YrZXRDV3c9PSIsInZhbHVlIjoiR3Nvekl1TG8xcHFxeEE0MXQ1dXdldz09IiwibWFjIjoiMzUyNmJlYjZlODNlNDI5NmEyZTYxOTFlMjdjOTY5MDhlZTZkNTgxODA0YTE5MDAzNWVlOThkNzUxY2I2ZjAwNCIsInRhZyI6IiJ9
Jharkhand,2024,ARUN KUMAR ORAON,SISAI,Bharatiya Janata Party,False,860,ARUN_KUMAR_ORAON__860.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InJWOVBLelJEc3RhamJjWSt6K2dHTFE9PSIsInZhbHVlIjoia0JMQVVwdllmY2N0OGpjUXBRdW1jQT09IiwibWFjIjoiNjZlMjY4MTBiZDlkMTE0ODlhNDMxN2VkNDEyYTA4MTY2OTdhNzEyZjNjMDUwMjdlMzRkZWI2ZWE1MTEzZWFkMCIsInRhZyI6IiJ9/eyJpdiI6IjFoTTI5OW0xeEx6WUtRMkk1d1doeWc9PSIsInZhbHVlIjoiMys4MmlUTC82UkpXTEJMMFpPc3ZtUT09IiwibWFjIjoiMmVjOTJkMTM4MTAzNTQyOTg3MTk4MjMzMDgzZGNjMmZjNDUyMTU4NzA4MGY4ODlhNDY1YjkyMGM3NjViY2VkMSIsInRhZyI6IiJ9/eyJpdiI6Im5mRGZNcDh4TVlRd2d5Znl5eHBoV3c9PSIsInZhbHVlIjoiSEQyazBPT1NRSDBzaTNaNWlSc2NqUT09IiwibWFjIjoiNjIzNmI0YTQ5NDU2MGM0ZmRlZTI4N2U3Nzg4NmVjYzVkOTJlOTFiOGU0YTEwNWZmNGJhZjhlZjgxYjg0ZjlmZiIsInRhZyI6IiJ9/eyJpdiI6IklpTlFVRm1FcFRacEVVd245YmRGalE9PSIsInZhbHVlIjoib0pSdjgrdlFzZjJXS2VNNGVMdVMwdz09IiwibWFjIjoiYThlMjllNDI3YzI4YjU0ODQyYmNlMzdkYjkxMWRmZjZhNjMzNTE0ZWEzNzY2MGRjYzBmMjMwYjRmNjJhMGY0NCIsInRhZyI6IiJ9/eyJpdiI6Im9yUGl4TTNpd0NjdUNNdVNKYitSeEE9PSIsInZhbHVlIjoiV2tmWllwVHczRk5idHJvNGhkZzRVZz09IiwibWFjIjoiMjM3MTNhODdmOTc1NThiNjJjYjY0NGVlNzg2MWRiYmM5YjMxMTdjZDRhYjY3MWM5ZjkyMGYxMjkwNTA3YTg5OCIsInRhZyI6IiJ9
