state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Tripura,2023,MANOJ KANTI DEB,Kamalpur,Bharatiya Janata Party,True,395,MANOJ_KANTI_DEB__395.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Im9zbWtvS0IvQ3NCejhoOFFKaEQ3OWc9PSIsInZhbHVlIjoiMTNCNXc2eE9tYkZqY25FV0h1Q2JjQT09IiwibWFjIjoiYmZjMjQxYjRjNzNjNjZjMWJhYWRjZmJkNjhmYTMzZDMxNjJhZDNjMGJmMjhkNDk5N2FhOTIyNjRmNjM3ODMxZCIsInRhZyI6IiJ9/eyJpdiI6IkhDaEF4ZnVaYmhCSVRybzJ3cTd6bUE9PSIsInZhbHVlIjoiMW1vR2FqeTJQcDFJbHNScjVXYVNiQT09IiwibWFjIjoiYmYzZmMwMWIxNDg0ZDQzOWZjZTE3OTc5NjgwODhmNjUzODU1NTBhMWJiZGY2YTg3NmQ1Y2ZmZjdmNzBkYWZjMiIsInRhZyI6IiJ9/eyJpdiI6IjBWcUsyVDhsTzZQdmx2aHVHclByaUE9PSIsInZhbHVlIjoiRVBlRUdSU0xmQTE2cDJBZGFYMi9hQT09IiwibWFjIjoiMzI3ZjM1YzUxZTMxNzg4YTEwYWRmMWEyZTY3NmE5MWI0NzU5ODFhMTY3NjYzMWY1MzAwZmU4MDhjZTczMGQ4ZSIsInRhZyI6IiJ9/eyJpdiI6IjhqYjBZWWRGZmx1WjNVb0xCbk15TEE9PSIsInZhbHVlIjoiZElZNG0wZXJJZ29tWGVnTFVkQUxaZz09IiwibWFjIjoiZTIwNjVhZDZiMmFjY2IzMDJmMDA2MDdmYjc2ZGQxMjRiNDBlNmVjYjU4ZDFjOGVkNjUxZGZkNGRlNGQwM2Y4ZCIsInRhZyI6IiJ9/eyJpdiI6IittUXovZ3JFQ0ttQTY0eXBMci9DUUE9PSIsInZhbHVlIjoibGVqcnNkS1psZFJLdGxhUG1qVTJpZz09IiwibWFjIjoiMTZjZWM0MGUwNzI4OTc4MWE4ZjhhMWQ3YWIzODRkNzJkNjNjNTU4NGNhOGJlNDc0YzYyMjg2Mzg0YzA5MjdkOSIsInRhZyI6IiJ9
Tripura,2023,MAILAFRU MOG,Manu,Bharatiya Janata Party,True,236,MAILAFRU_MOG__236.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6IkN1bzluSDR5RCtSMDQ4aWJuUkxFL1E9PSIsInZhbHVlIjoiRm1iSjN2elFaTDBkZEZqNURmcW00dz09IiwibWFjIjoiMmY5NjM0M2Y0ZGM2MmNjNDAxODA1YTRkMTY4NjJjNzkwYzBjMGQwYzI5ZjJlMDUzNGUxNTVmMjJjYmVmNDM3YSIsInRhZyI6IiJ9/eyJpdiI6IlNFYmVhRmVyL3RPK2FocVJQcmJocUE9PSIsInZhbHVlIjoiZWhwSmdjeWJmcTFZdVM3eElrY0g2QT09IiwibWFjIjoiMzlkY2ZlZDk2NmU4NmEzN2UxNjg0MWY3Mjg5MjUxZTUzMWFjNTRmYTU5MGZmZDI1NjcwYTg4YjM2MGU0YjMzOSIsInRhZyI6IiJ9/eyJpdiI6IjRGcVY1ci9SVjNtVHZCaWEzdEM1aHc9PSIsInZhbHVlIjoiNXp4MmIrNmdWUXN4cVppN2lhRUtLZz09IiwibWFjIjoiZjc5NmQ3YmRhZTZjMTEyOWQ0MmZiNmI0M2UwYjI3YmU2ZTU2ZWJlYjY4ZTYyMDVmYjlhZjA3MDQ4NWM1M2JlOCIsInRhZyI6IiJ9/eyJpdiI6IlhpeUtmYWVSSzNKYVJBS1M1MytEVVE9PSIsInZhbHVlIjoiMG9VS2tXa0wrWEdwYVJsd0Q1YzRLdz09IiwibWFjIjoiZDYxZDRjYjkxYmI3MzUwMDdkNTc3YmIyMmM1MTQ2ZDIzYTIwN2UyOWU2NDNjOTQxMDA2MDIzNGZkZWU1MTIyNCIsInRhZyI6IiJ9/eyJpdiI6IjZ2cWlyVmdmTFFnWkl6WGJTSUgwWXc9PSIsInZhbHVlIjoiQnBTYjNWY1BJNFd2b0k0OE1BSm03Zz09IiwibWFjIjoiZDRmMmI5N2JkMDY5Njg4NWFkOThjYzYwNzFjYWJmZjk3MGFhYmQzNDQ2ZGVlNDFlY2NkMDUxNDBiYmQyNDdkMyIsInRhZyI6IiJ9
Tripura,2023,SANKAR ROY,Sabroom,Bharatiya Janata Party,False,170,SANKAR_ROY__170.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InhxbWFzTUd5Y2RGZldOcDB5RW9EN1E9PSIsInZhbHVlIjoiems5TWhnc1psWWU1a1hqcUxxWExtQT09IiwibWFjIjoiZGIyMWNkMDg5NDAyN2VhMDE0NTY2MTBjYjI2MzRiYzJjMTRiOGRkMDgyYTgzNGJmNWI5OTFiYzQ5YmFiMTc3MyIsInRhZyI6IiJ9/eyJpdiI6InhYVjVpZ1RaSVVCNWVtem9tY1VPZnc9PSIsInZhbHVlIjoiYkJVZ2UxUXBQY2xQL2ZXaExsV1kzQT09IiwibWFjIjoiOTQ0ZDViZDM1NjUyNDE3ZmQzOGMyMjk2ZThiZWY3ZTQ3OGZmZjBmZWExNDQ4NGQyN2I5NjNiZDBmMjY0YTY4YyIsInRhZyI6IiJ9/eyJpdiI6ImJCVVY5TXBvNnZHUkVLZnlqSGp0dVE9PSIsInZhbHVlIjoiaGRPZXNIb0FkUVpoODVTejNjZmJNUT09IiwibWFjIjoiZGMzNWRjMTAxYTFjZGYwMzYwZjQ4M2E3MTg3OWRhN2U5MTU5YTZlYzhhZmUwZTEyZjhhMDU5ZmZiNzU0MjYxMiIsInRhZyI6IiJ9/eyJpdiI6Ilk2eG9WaHBnK3hrS0t5MTBaMUxZVWc9PSIsInZhbHVlIjoiYVk3Z2F6alA1QXFhK2tZem1JU1cyZz09IiwibWFjIjoiYjNiNDk0M2I0NDEwM2JmZjU3N2JiOGI2MDJkZjEyNzhkMDY0NzBhNTY3NGE5YTU1NzI4YWJhMjc3NTJhOWM5NiIsInRhZyI6IiJ9/eyJpdiI6InpzTEkzYmJtbjlySkpSSHBkTWdNblE9PSIsInZhbHVlIjoiMkpVM0JXbUN5aU54SGhlRCtucjRidz09IiwibWFjIjoiNjhkOGZhN2M3ODBmM2U0NmI2NGVkMmYxMzcwMTRiZDEwNDkzZTE4NWY1NTJjZWMwYTJmYmRjODBiZmNhM2E5ZCIsInRhZyI6IiJ9
