state,year,candidate,constituency,party,won,affidavit_id,expected_pdf_name,profile_url
Mizoram,2023,F. LALNUNMAWIA,Aizawl South-III,Mizo National Front,False,17,F__LALNUNMAWIA__17.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InI1R0U4WmY2VkhNSEFKR2QwQzBpb0E9PSIsInZhbHVlIjoiZEhHRHptOU0vdmNZOEFBYUZOaCtnUT09IiwibWFjIjoiNmE0YmQ1YmJkY2RhZjE3NGZjYWFjMWVlNWM5ZDIyMTI0ZGE2ZTlkNzM0N2YyMTk5YWNiNmFkNDU5ZjY0MjEyNyIsInRhZyI6IiJ9/eyJpdiI6IllxNzZxejRNd2VTM3V0V2l2ZzJma0E9PSIsInZhbHVlIjoib0cvakJnbEZhTW8zSTNrbm1JRHdvdz09IiwibWFjIjoiZmFkYmFiOTExY2ZiOGQxN2RjZDQwYWFiZTk3YWJmOTU5NWI1N2IzNmMyOWVmMGI0OGY2MmFmM2Q3ZWM0YjhjNiIsInRhZyI6IiJ9/eyJpdiI6IjV2SkZXNHJXL090S3FSdFp6MzNQR2c9PSIsInZhbHVlIjoibjFteUNwVDFjb2pUU09PK2cyZFZmZz09IiwibWFjIjoiMzVmYzJjMGY2YWMwMzM0NDJhYWRlZjA4YzY5YjdiMTdkZWQzZDZiYjRiMzkyNzA3ZmM5OThlMTRiYmMxYjg4NiIsInRhZyI6IiJ9/eyJpdiI6IjRDV1pkUjJISHFyUGt6YlF4dTIveUE9PSIsInZhbHVlIjoiVGRuYlFDMjFIejl4TWlzd3Fvclo3Zz09IiwibWFjIjoiNDAyODJiM2UwYzJhZTg3Nzc0Mzk3ZWI3ZWFlMGQxN2NiYjc1NWJiNjk0MmQxNjg5MzJmZjVlZGM2ZDMwNjgyYSIsInRhZyI6IiJ9/eyJpdiI6IjRqWWtvOVNPRnJ5YytvQ2EvVGQ0M2c9PSIsInZhbHVlIjoicXhhRGh3RXZtcjlyUUFGRmtiNzV1dz09IiwibWFjIjoiMDhjZjJkNzM3YWM4OWIyYzU4ZTEzMTFmZTkxOGEyYWMyNDUyMWY0NzEyNzJjYTU2MDljZGU2NjkxMzAyNTQ0MSIsInRhZyI6IiJ9
Mizoram,2023,P.S ZATLUANGA,Champhai North,Bharatiya Janata Party,False,362,P_S_ZATLUANGA__362.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6Im5XWU9BSnRDdzhJMHRhckhXN2tUVkE9PSIsInZhbHVlIjoiQnNJOXpYUGlmZXhNcTcyVmZQNkdRZz09IiwibWFjIjoiNjRjOTZjYjlhYTdhODQzZWY1MThhZTYzOWYwYjBlMTZiMzA2NDgzNzhkZmU0MzAxZDZiMzYxYWY1NjNmMGFhZiIsInRhZyI6IiJ9/eyJpdiI6Im5lNXpUcytlMURjbHpUL25qNEI2Mmc9PSIsInZhbHVlIjoiYm56UE5sNG4wRXR2Skg4K3grUDhiZz09IiwibWFjIjoiMjI3YmFmMTQzOGI1ZjE0MTdkNzY1OTQwMDE4NmJlMGFjZjJhMjA3YzJmYzQ3NjYzMzFiYjg4ZTBiYWRhMjI0MCIsInRhZyI6IiJ9/eyJpdiI6InA0U1lzNm14MmJ3R01ibFRFVlI0clE9PSIsInZhbHVlIjoiZUxNSFQ4anp0NHNDYm9DdHQybS9JQT09IiwibWFjIjoiYjIyOGEyY2Q5YjQ4YmRlNjdmZGMwNzU1OTQ3NGI2YTU3Mzg5ZTMwNGQyNzcxMzc2YjM2NDZlZjE4ZGVkOTNkYiIsInRhZyI6IiJ9/eyJpdiI6ImsvVGh6N2l0YUEzczBESS84enRGY3c9PSIsInZhbHVlIjoiMHRxcEZYMVJaU3gyc0cxcTlsOGJpQT09IiwibWFjIjoiNDFjNGY3MjNkN2UyNTdiNWZkNzIyMmU2YmQ5OTBhY2MwYTlhMWUxYmExNGM5NzhhNDBkNzk3MzEyZGUwZWJmZCIsInRhZyI6IiJ9/eyJpdiI6InJ4bGhHY3MxaFlVYjNoazUrYVVtVmc9PSIsInZhbHVlIjoiK1NyZnRtbXlDOTVNVW8rVGZuaytQdz09IiwibWFjIjoiNjQxYTg0MzExZWQ4NTgxODNhNzRkNWJhNmM4OWQxNWE4MmFiZmMzMzk3ZTJmNWE5ZmM3NTAxNzEyNjk3MTk4YiIsInRhZyI6IiJ9
Mizoram,2023,W CHHUANAWMA,Tuichang,Zoram People’s Movement,True,257,W_CHHUANAWMA__257.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6ImRCVDRTdWxBcXNuK1YxcUVDckRTL3c9PSIsInZhbHVlIjoiMFVRUmI0QUNjRXNsdHVBb1hCdTZHUT09IiwibWFjIjoiYmY2OTVlNTdiNjUwMTg2MDdhZWQ3ZjRhNzU1NDgyZThhNDE4NDQ5YTgzZjg2MDc3ZWRiNjY3ZmUwNTJkZWM0NiIsInRhZyI6IiJ9/eyJpdiI6ImVvMk01cWJDQ3UxNXdsZ0drcThQR1E9PSIsInZhbHVlIjoiNFFYYXJmTmtXMnZ2YVRlZmcydW9vQT09IiwibWFjIjoiMmYzNzk2ZjYxMTY0ZDFkMmEzNWRmNGQyNWE2MzZiMjMyNjVjYTk3YWExMDMzMjA0ZWU3MmI0MzM5N2NjZmYzNiIsInRhZyI6IiJ9/eyJpdiI6Ijg3RW56SWh3ZUxkVTNpR3FjQTNBbUE9PSIsInZhbHVlIjoiM0hYWWRBdXhIaDh3Y0YrNGdiN1R3UT09IiwibWFjIjoiNmIzNmZhMjliMzliY2M3Mzc4YTJkMGUyZDQwZDEwOTUyMmM0OTc5ZDE1NDM5YzY3NDMwMzZiZTE3OGM5MzNlZiIsInRhZyI6IiJ9/eyJpdiI6IkJSWlE3a0lyV3AyaUx1d3A0dWdNdkE9PSIsInZhbHVlIjoiV1lFL1NqaFpCS3d0L3B3UU5wbDdJUT09IiwibWFjIjoiMDA1OGE4ZjRiN2FkNzg0NjViODA4NmQ4MmZmYWVkYzUxZWQ3ZTQ1MzM1ZDNmMGE4NGJhMmVlZGFhM2NhZjQ3MCIsInRhZyI6IiJ9/eyJpdiI6IlFVMEdoZ2FOYjdYR1JVdXowb3ZNS1E9PSIsInZhbHVlIjoiRXlXNWlSWUZYNDZ3VEgxZndlOWhwUT09IiwibWFjIjoiNzNmNTg3MDliNjRjOGYzY2E0ZDc1OGUzZTQ2ZDNkOWFkZGQ3YzkxNzIwNzBlZmFlMTU1MjNlN2M1YzY4ZGFjYiIsInRhZyI6IiJ9
Mizoram,2023,DURJYA DHAN CHAKMA,Tuichawng,Bharatiya Janata Party,False,307,DURJYA_DHAN_CHAKMA__307.pdf,https://affidavit.eci.gov.in/show-profile/eyJpdiI6InBHaFNKc1BPRStGVzJaMkZueUFZSHc9PSIsInZhbHVlIjoiczRsaEhyWGNBaktCNlZTVWN2aEhFZz09IiwibWFjIjoiZTJjNmI4NWFmOGI2MmYyMGQ2MDg1YzgyYzM2NDU3MjkxN2YxNmMyODgwMmM3YTQ1ZDk1MWZhZmYwOGYwMTc4NSIsInRhZyI6IiJ9/eyJpdiI6InptMU1ma3VmTS9ObFZHRGF0STJsbFE9PSIsInZhbHVlIjoicEtYU2dUZmFZSDZaOVJpY0xTUXJKdz09IiwibWFjIjoiYjY0ZjM1YzdkZmNmZWYwYTdhZDFiYWIyNjc5ODU3ZDFjNzFkMWZkZThjZGUxNzFkNjI5Y2U5MmMwOGM1MTY2ZSIsInRhZyI6IiJ9/eyJpdiI6IkJZM0RUa1MrQlM1WGpVc1pIbWtjeFE9PSIsInZhbHVlIjoiSWIvbTIyTFdUU2ZpbWVTbnFKUkdiUT09IiwibWFjIjoiYmUyZGY2ZWJkOTdmMTZiZWMwNDhjYWUxNTA4MmIwMDZmMzEwNGQyNDQ0NjI1OWJmNjNhYTQxYjMyMzQyYTMyMSIsInRhZyI6IiJ9/eyJpdiI6IkJWcldKNHppalU3cHlkd0pPVmdQN3c9PSIsInZhbHVlIjoibUFWSmMwek5mak45WDVqTUNEY1RjQT09IiwibWFjIjoiMDY0ZDk2NTViYmUyZDMzN2U4ODExZTFkN2YxMTVkZDY0MDgwODZiN2EzYzk2OWQ3YzQ0MTk0OTBjYWU2YjFhMCIsInRhZyI6IiJ9/eyJpdiI6IlBtUVkvcytLdHRKWEovTEFYM1kyR0E9PSIsInZhbHVlIjoiV204Q1FWOGVpQW5uRHQzc1paZzlWZz09IiwibWFjIjoiNzJiNTQ1YmVhZjhlNmJjNDFjZjlmZDk0M2I4M2FiMjljNjIyYTNkMDUyMDc5Y2NiNzg3OGJkOGMwMzgwYzM4OSIsInRhZyI6IiJ9
